id,date,team_1,team_2,home_team,tournament,h2h_win_diff,h2h_draw,form_diff_goalF,form_diff_goalA,form_diff_win,form_diff_draw,odd_win_diff,odd_draw,result,goal_diff,goal_diff_label
35822,10/11/2014,Nigeria,Sudan,Sudan,African Cup of Nations qualification,3,2,-2,-2,-2,3,-3.9483,3.4466,lose,-1,lose_1
35811,10/11/2014,Burkina Faso,Gabon,Gabon,African Cup of Nations qualification,-1,8,7,0,-1,0,2.0148,3.1493,lose,-2,lose_2
35812,10/11/2014,Ghana,Guinea,Guinea,African Cup of Nations qualification,7,6,-9,-5,-4,2,-2.4987,3.3546,draw,0,draw_0
35805,10/11/2014,Armenia,Serbia,Armenia,UEFA Euro qualification,-2,1,7,2,-2,-1,4.7427,3.7831,draw,0,draw_0
35813,10/11/2014,Gibraltar,Ireland,Ireland,UEFA Euro qualification,0,0,4,-3,1,-1,46.6757,18.2346,lose,-7,lose_3
35819,10/11/2014,Hungary,Romania,Romania,UEFA Euro qualification,5,5,16,-5,1,-1,3.7576,3.5772,draw,0,draw_0
35803,10/11/2014,Albania,Denmark,Albania,UEFA Euro qualification,-5,1,-10,-5,-2,0,1.508,3.1745,draw,0,draw_0
35809,10/11/2014,Finland,Greece,Finland,UEFA Euro qualification,-4,2,0,1,1,-2,-0.4107000000000003,2.98,draw,0,draw_0
35818,10/11/2014,Germany,Poland,Poland,UEFA Euro qualification,12,6,14,6,3,0,-3.6127000000000002,3.8489999999999998,lose,-2,lose_2
35804,10/11/2014,Argentina,Brazil,Argentina,Friendly,-3,23,-2,-16,0,0,-0.7210000000000001,3.3538,lose,-2,lose_2
35810,10/11/2014,France,Portugal,France,Friendly,9,1,3,-6,0,0,-3.1342,3.5152,win,1,win_1
35824,10/12/2014,Austria,Montenegro,Austria,UEFA Euro qualification,0,0,-3,-5,1,0,-3.3141,3.5507,win,1,win_1
35828,10/12/2014,England,Estonia,Estonia,UEFA Euro qualification,2,0,-1,0,-1,1,-10.8366,5.4338,win,1,win_1
35842,10/12/2014,Macedonia,Ukraine,Ukraine,UEFA Euro qualification,1,1,-2,-2,-5,1,10.017199999999999,4.869,lose,-1,lose_1
35826,10/12/2014,Belarus,Slovakia,Belarus,UEFA Euro qualification,-1,0,8,4,-2,1,0.3673000000000002,3.0786,lose,-2,lose_2
35832,10/12/2014,Lithuania,Slovenia,Lithuania,UEFA Euro qualification,2,0,-5,2,-1,3,0.8992999999999998,3.1138,lose,-2,lose_2
35833,10/12/2014,Luxembourg,Spain,Luxembourg,UEFA Euro qualification,-4,0,8,0,-4,3,42.1315,15.7515,lose,-4,lose_3
35839,10/12/2014,Liechtenstein,Sweden,Sweden,UEFA Euro qualification,-2,0,7,-3,-3,-1,44.356899999999996,13.7623,lose,-2,lose_2
35835,10/12/2014,Pakistan,Palestine,Pakistan,Friendly,-2,0,0,0,-3,-1,4.3844,3.7483,lose,-2,lose_2
35834,10/12/2014,Mexico,Panama,Mexico,Friendly,5,3,-10,3,2,-1,-7.517099999999999,4.6139,win,1,win_1
35848,10/13/2014,Czech Republic,Kazakhstan,Kazakhstan,UEFA Euro qualification,0,0,-7,9,0,-1,-6.040699999999999,4.14,win,2,win_2
35843,10/13/2014,Andorra,Israel,Andorra,UEFA Euro qualification,-2,0,-3,-3,-3,-3,20.6697,9.1524,lose,-3,lose_3
35845,10/13/2014,Azerbaijan,Croatia,Croatia,UEFA Euro qualification,0,0,-1,-5,-3,2,16.7883,6.8786,lose,-6,lose_3
35846,10/13/2014,Iceland,Netherlands,Iceland,UEFA Euro qualification,-9,1,2,-7,-2,1,4.769299999999999,4.0803,win,2,win_2
35849,10/13/2014,Latvia,Turkey,Latvia,UEFA Euro qualification,0,2,2,-13,-4,3,4.125500000000001,3.7097,draw,0,draw_0
35850,10/13/2014,Italy,Malta,Malta,UEFA Euro qualification,6,0,-13,0,2,4,-24.3493,10.1234,win,1,win_1
35852,10/13/2014,Bulgaria,Norway,Norway,UEFA Euro qualification,4,4,0,0,4,-2,1.4649,3.2255,lose,-1,lose_1
35853,10/13/2014,Oman,Uruguay,Oman,Friendly,0,0,-1,-10,-2,2,6.6327,4.5614,lose,-3,lose_3
35847,10/13/2014,Jordan,Kuwait,Jordan,Friendly,-4,5,-4,-5,2,0,-1.6621000000000001,3.1229,draw,0,draw_0
35851,10/13/2014,Kenya,Morocco,Morocco,Friendly,-2,2,-8,-3,3,-1,8.4193,4.7261,lose,-3,lose_3
35860,10/14/2014,Denmark,Portugal,Denmark,UEFA Euro qualification,-5,2,1,-3,0,0,0.8171999999999997,3.2362,lose,-1,lose_1
35861,10/14/2014,Faroe Islands,Hungary,Faroe Islands,UEFA Euro qualification,0,0,-13,8,-3,-1,7.1365,4.9107,lose,-1,lose_1
35862,10/14/2014,Finland,Romania,Finland,UEFA Euro qualification,-6,2,0,0,-1,1,-0.37550000000000017,3.0583,lose,-2,lose_2
35863,10/14/2014,Germany,Ireland,Germany,UEFA Euro qualification,4,4,7,5,4,-2,-12.3972,6.5076,draw,0,draw_0
35864,10/14/2014,Georgia,Gibraltar,Gibraltar,UEFA Euro qualification,0,0,-1,-10,-1,-1,-22.0731,8.4666,win,3,win_3
35865,10/14/2014,Greece,Northern Ireland,Greece,UEFA Euro qualification,3,0,-4,-3,0,3,-5.0811,3.7345,lose,-2,lose_2
35870,10/14/2014,Poland,Scotland,Poland,UEFA Euro qualification,1,3,-5,3,-1,0,-2.7379000000000002,3.3752,draw,0,draw_0
35872,10/14/2014,San Marino,Switzerland,San Marino,UEFA Euro qualification,-2,0,12,12,-5,-1,51.3577,19.8062,lose,-4,lose_3
35867,10/14/2014,Brazil,Japan,Japan,Friendly,8,2,-4,2,1,0,-6.1621,4.6717,win,4,win_3
35859,10/14/2014,China,Paraguay,China,Friendly,-1,1,-4,-10,2,0,1.5539,3.1579,win,1,win_1
35866,10/14/2014,Argentina,Hong Kong,Hong Kong,Friendly,0,0,3,-1,6,-1,-32.111599999999996,13.0108,win,7,win_3
35875,10/14/2014,United Arab Emirates,Uzbekistan,United Arab Emirates,Friendly,6,4,7,0,0,2,-1.4335,3.0818,lose,-4,lose_3
35856,10/14/2014,Bahrain,Iraq,Bahrain,Friendly,-12,8,-6,-8,0,2,0.009999999999999787,2.8955,draw,0,draw_0
35855,10/14/2014,Armenia,France,Armenia,Friendly,-3,0,0,6,-3,-2,7.2827,4.5769,lose,-3,lose_3
35871,10/14/2014,Australia,Qatar,Qatar,Friendly,3,1,7,6,-2,-3,-0.8328000000000002,3.0772,lose,-1,lose_1
35873,10/14/2014,Lebanon,Saudi Arabia,Saudi Arabia,Friendly,-2,2,-4,3,-1,3,8.2178,4.8946,draw,0,draw_0
35880,10/15/2014,Cameroon,Sierra Leone,Cameroon,African Cup of Nations qualification,1,2,1,9,1,-2,-10.0418,5.3486,win,2,win_2
35889,10/15/2014,Togo,Uganda,Togo,African Cup of Nations qualification,3,0,0,9,-3,-1,-2.8228,3.3014,win,1,win_1
35878,10/15/2014,Angola,Lesotho,Angola,African Cup of Nations qualification,4,1,1,2,0,2,-7.539700000000001,4.5036,win,4,win_3
35883,10/15/2014,Ghana,Guinea,Ghana,African Cup of Nations qualification,7,7,-10,-2,-4,3,-7.076899999999999,4.4024,win,2,win_2
35886,10/15/2014,Nigeria,Sudan,Nigeria,African Cup of Nations qualification,2,2,-3,-1,-2,4,-10.9331,5.6259,win,2,win_2
35891,10/15/2014,Niger,Zambia,Zambia,African Cup of Nations qualification,0,1,-3,-5,-3,2,4.5438,3.5410000000000004,lose,-3,lose_3
35882,10/15/2014,Botswana,Egypt,Egypt,African Cup of Nations qualification,-2,2,-9,-5,-1,2,13.9414,6.3472,lose,-2,lose_2
35879,10/15/2014,Burkina Faso,Gabon,Burkina Faso,African Cup of Nations qualification,-2,8,3,1,0,-1,-1.9048,2.9969,draw,0,draw_0
35885,10/15/2014,Ethiopia,Mali,Mali,African Cup of Nations qualification,-1,0,-2,-1,-2,-1,10.892399999999999,5.6386,win,1,win_1
35887,10/15/2014,Congo,South Africa,South Africa,African Cup of Nations qualification,-4,2,8,-7,1,-2,4.5507,3.6562,draw,0,draw_0
35890,10/15/2014,Senegal,Tunisia,Tunisia,African Cup of Nations qualification,-6,6,-1,7,-1,2,0.6914000000000002,2.9479,lose,-1,lose_1
35877,10/15/2014,Algeria,Malawi,Algeria,African Cup of Nations qualification,0,1,-1,6,4,-1,-13.5272,5.6462,win,3,win_3
35876,10/14/2014,Honduras,United States,United States,Friendly,-10,3,0,11,-2,2,6.507199999999999,4.4459,draw,0,draw_0
35888,10/15/2014,Swaziland,Zimbabwe,Swaziland,Friendly,-8,2,8,-2,-3,-2,0.23660000000000014,3.2133,lose,-2,lose_2
35897,10/20/2014,Brunei,Cambodia,Cambodia,AFF Championship,0,0,-1,4,1,0,3.1978999999999997,4.22,lose,-1,lose_1
35904,11/4/2014,Kuwait,Yemen,Kuwait,Friendly,7,2,-1,0,1,2,-5.0572,4.1367,draw,0,draw_0
35905,11/6/2014,North Korea,Qatar,Qatar,Friendly,3,4,-2,2,-2,0,1.1940999999999997,2.9744,lose,-2,lose_2
35917,11/12/2014,Antigua and Barbuda,Haiti,Haiti,CFU Caribbean Cup,-6,1,3,-3,1,-2,1.9122,3.4171,draw,0,draw_0
35920,11/12/2014,Brazil,Turkey,Turkey,Friendly,3,2,-1,2,0,2,-4.6679,4.0475,win,4,win_3
35919,11/12/2014,Estonia,Norway,Norway,Friendly,-4,1,1,-7,2,-1,5.9186000000000005,4.1364,win,1,win_1
35918,11/12/2014,Mexico,Netherlands,Netherlands,Friendly,-2,1,-2,-7,-1,0,2.2304,3.4436,win,1,win_1
35915,11/12/2014,Argentina,Croatia,Argentina,Friendly,0,1,-3,-2,0,0,-10.844,5.7768,win,1,win_1
35916,11/12/2014,Belgium,Iceland,Belgium,Friendly,8,0,7,-2,5,-3,-6.7154,4.5425,win,2,win_2
35924,11/13/2014,Qatar,Saudi Arabia,Saudi Arabia,Gulf Cup,-8,13,1,-5,3,0,0.15630000000000033,2.9848,draw,0,draw_0
35928,11/13/2014,Bahrain,Yemen,Yemen,Gulf Cup,5,1,-14,-5,0,4,-6.3933,4.3615,draw,0,draw_0
35946,11/14/2014,Ivory Coast,Sierra Leone,Sierra Leone,African Cup of Nations qualification,6,0,7,7,1,-2,-11.903599999999999,6.5204,win,4,win_3
35929,11/14/2014,Botswana,Tunisia,Botswana,African Cup of Nations qualification,-1,0,-5,1,-1,0,2.8755,3.3534,draw,0,draw_0
35947,11/14/2014,Oman,United Arab Emirates,United Arab Emirates,Gulf Cup,-7,9,-6,0,0,-2,0.7704,3.0131,draw,0,draw_0
35936,11/14/2014,Iraq,Kuwait,Iraq,Gulf Cup,5,8,-4,-2,0,0,-0.8689,3.0137,lose,-1,lose_1
35932,11/14/2014,Georgia,Poland,Georgia,UEFA Euro qualification,-1,0,5,-10,-3,-1,2.7779999999999996,3.2793,lose,-4,lose_3
35933,11/14/2014,Germany,Gibraltar,Germany,UEFA Euro qualification,0,0,-1,2,5,-1,-102.0129,32.2304,win,4,win_3
35934,11/14/2014,Faroe Islands,Greece,Greece,UEFA Euro qualification,-2,0,5,9,-1,-4,17.2548,6.8014,win,1,win_1
35935,11/14/2014,Finland,Hungary,Hungary,UEFA Euro qualification,-7,3,-16,2,0,2,0.6614,3.1879,lose,-1,lose_1
35942,11/14/2014,Armenia,Portugal,Portugal,UEFA Euro qualification,-2,2,4,-2,-3,0,14.4611,7.0221,lose,-1,lose_1
35943,11/14/2014,Northern Ireland,Romania,Romania,UEFA Euro qualification,2,0,6,-4,-1,-1,4.8938,3.7134,lose,-2,lose_2
35945,11/14/2014,Denmark,Serbia,Serbia,UEFA Euro qualification,0,0,4,-2,0,-1,1.5185999999999997,3.2928,win,2,win_2
35939,11/14/2014,Haiti,Martinique,Martinique,CFU Caribbean Cup,2,7,5,1,-3,1,-0.7426999999999997,3.2437,win,3,win_3
35927,11/13/2014,Costa Rica,Uruguay,Uruguay,Friendly,-4,2,4,5,-1,2,5.8911,4.1738,draw,0,draw_0
35937,11/14/2014,Honduras,Japan,Japan,Friendly,-1,1,-3,3,-4,2,5.186599999999999,4.1321,lose,-6,lose_3
35930,11/14/2014,China,New Zealand,China,Friendly,-3,4,1,-4,0,1,-3.2289999999999996,3.4703,draw,0,draw_0
35938,11/14/2014,Jordan,South Korea,Jordan,Friendly,-2,2,-2,-2,1,1,1.9751999999999998,3.2628,lose,-1,lose_1
35931,11/14/2014,Albania,France,France,Friendly,-4,0,-13,0,-3,0,13.202100000000002,6.1921,draw,0,draw_0
35948,11/14/2014,Colombia,United States,United States,Friendly,5,4,1,3,2,2,-3.1035000000000004,3.6407,win,1,win_1
35962,11/15/2014,Malawi,Mali,Malawi,African Cup of Nations qualification,-3,1,3,-8,-1,0,1.4634999999999998,3.1907,win,2,win_2
35967,11/15/2014,South Africa,Sudan,South Africa,African Cup of Nations qualification,1,0,-5,6,-1,4,-11.0345,5.1741,win,1,win_1
35971,11/15/2014,Ghana,Uganda,Uganda,African Cup of Nations qualification,3,3,5,7,-3,2,-1.1503,3.1041,lose,-1,lose_1
35952,11/15/2014,Cameroon,Congo DR,Cameroon,African Cup of Nations qualification,6,8,3,5,0,1,-5.3624,3.7941,win,1,win_1
35959,11/15/2014,Burkina Faso,Lesotho,Lesotho,African Cup of Nations qualification,1,0,4,8,1,-1,-2.6654999999999998,3.2428,win,1,win_1
35965,11/15/2014,Mozambique,Zambia,Mozambique,African Cup of Nations qualification,-12,3,-6,-2,-2,3,-0.27070000000000016,2.9483,lose,-1,lose_1
35954,11/15/2014,Congo,Nigeria,Congo,African Cup of Nations qualification,-1,3,3,-1,4,-3,1.4417,3.1293,lose,-2,lose_2
35950,11/15/2014,Angola,Gabon,Angola,African Cup of Nations qualification,4,3,1,-2,-2,2,-1.4527999999999999,3.0589999999999997,draw,0,draw_0
35970,11/15/2014,Guinea,Togo,Togo,African Cup of Nations qualification,3,3,7,-2,2,1,1.2631000000000001,3.199,win,3,win_3
35955,11/15/2014,Egypt,Senegal,Egypt,African Cup of Nations qualification,3,1,5,-2,2,-4,-1.8137999999999999,3.1393,lose,-1,lose_1
35949,11/15/2014,Algeria,Ethiopia,Algeria,African Cup of Nations qualification,0,2,3,0,5,1,-11.4493,6.0328,win,2,win_2
35951,11/15/2014,Austria,Russia,Austria,UEFA Euro qualification,-4,4,-6,7,0,-1,0.1075999999999997,3.0734,win,1,win_1
35960,11/15/2014,Luxembourg,Ukraine,Luxembourg,UEFA Euro qualification,-1,0,10,4,-6,2,12.2424,5.4845,lose,-3,lose_3
35966,11/15/2014,Estonia,San Marino,San Marino,UEFA Euro qualification,1,0,-17,-21,3,2,-17.8711,6.66,draw,0,draw_0
35964,11/15/2014,Montenegro,Sweden,Montenegro,UEFA Euro qualification,-1,0,3,0,0,2,1.0655000000000001,3.2683,draw,0,draw_0
35968,11/15/2014,Belarus,Spain,Spain,UEFA Euro qualification,-2,0,2,-2,-2,3,26.3014,10.4538,lose,-3,lose_3
35969,11/15/2014,Lithuania,Switzerland,Switzerland,UEFA Euro qualification,0,0,-4,-6,0,2,12.1631,5.731,lose,-4,lose_3
35940,11/14/2014,Paraguay,Peru,Paraguay,Friendly,12,13,0,8,0,2,-2.1841000000000004,3.3117,win,1,win_1
35978,11/16/2014,Guam,North Korea,Guam,EAFF Championship,-3,0,4,7,0,-2,13.615,6.8125,lose,-4,lose_3
35987,11/16/2014,Qatar,Yemen,Yemen,Gulf Cup,7,0,0,-3,4,0,-6.4712000000000005,4.2331,draw,0,draw_0
35983,11/16/2014,Bahrain,Saudi Arabia,Saudi Arabia,Gulf Cup,-10,8,-11,-4,0,3,1.943,3.1769,lose,-3,lose_3
35973,11/16/2014,Azerbaijan,Norway,Azerbaijan,UEFA Euro qualification,-2,0,2,-7,-1,1,3.5496999999999996,3.4755,lose,-1,lose_1
35974,11/16/2014,Belgium,Wales,Belgium,UEFA Euro qualification,2,2,5,-3,5,-3,-7.669999999999999,4.809,draw,0,draw_0
35976,11/16/2014,Andorra,Cyprus,Cyprus,UEFA Euro qualification,-3,0,7,7,-1,-1,17.3121,6.8993,lose,-5,lose_3
35982,11/16/2014,Latvia,Netherlands,Netherlands,UEFA Euro qualification,-1,0,-2,-3,-3,1,22.0566,9.0234,lose,-6,lose_3
35975,11/16/2014,Bulgaria,Malta,Bulgaria,UEFA Euro qualification,10,2,-7,-2,3,1,-15.704400000000001,6.4817,draw,0,draw_0
35979,11/16/2014,Bosnia-Herzegovina,Israel,Israel,UEFA Euro qualification,-1,1,2,-9,0,-2,0.6023999999999998,3.1669,lose,-3,lose_3
35980,11/16/2014,Croatia,Italy,Italy,UEFA Euro qualification,2,3,10,2,3,-2,1.0779,3.0628,draw,0,draw_0
35985,11/16/2014,Kazakhstan,Turkey,Turkey,UEFA Euro qualification,-4,0,7,-8,-3,2,12.2669,6.0569,lose,-2,lose_2
35972,11/16/2014,Antigua and Barbuda,Martinique,Antigua and Barbuda,CFU Caribbean Cup,-3,1,8,-3,-2,-2,-2.6938999999999997,3.7106,lose,-2,lose_2
35990,11/17/2014,Kuwait,United Arab Emirates,United Arab Emirates,Gulf Cup,-1,6,0,1,0,-1,1.3058999999999998,3.0841,draw,0,draw_0
35988,11/17/2014,Iraq,Oman,Iraq,Gulf Cup,4,6,-3,-1,-1,2,-1.7847999999999997,3.0507,draw,0,draw_0
35989,11/17/2014,Cambodia,Singapore,Singapore,Friendly,-7,2,0,8,-1,-2,17.0628,8.2688,lose,-2,lose_2
35996,11/18/2014,Cuba,Haiti,Cuba,CFU Caribbean Cup,2,12,14,-8,3,-4,-0.5329000000000002,3.1835,lose,-1,lose_1
36004,11/18/2014,Australia,Japan,Japan,Friendly,-1,8,4,-5,-2,0,4.1163,3.8028,lose,-1,lose_1
36014,11/18/2014,New Zealand,Thailand,Thailand,Friendly,0,2,-5,-6,1,2,3.7377000000000002,4.0567,lose,-2,lose_2
35995,11/18/2014,China,Honduras,China,Friendly,0,0,4,-12,4,-1,-1.1734,3.2110000000000003,draw,0,draw_0
36011,11/18/2014,Finland,Slovakia,Slovakia,Friendly,-1,1,1,0,-4,2,3.0858,3.4452,lose,-1,lose_1
35992,11/18/2014,Belarus,Mexico,Belarus,Friendly,1,0,5,7,-2,1,5.0136,3.8446,win,1,win_1
35999,11/18/2014,Greece,Serbia,Greece,Friendly,0,1,-5,-6,-3,2,0.21340000000000048,2.9472,lose,-2,lose_2
36012,11/18/2014,Colombia,Slovenia,Slovenia,Friendly,0,0,4,7,0,3,-4.552099999999999,3.7736,win,1,win_1
35991,11/18/2014,Austria,Brazil,Austria,Friendly,-5,3,1,-12,0,1,6.3957999999999995,4.5376,lose,-1,lose_1
35997,11/18/2014,Estonia,Jordan,Estonia,Friendly,0,0,-2,-4,0,-1,-1.5322,3.0611,win,1,win_1
36009,11/18/2014,Denmark,Romania,Romania,Friendly,0,2,10,-3,-1,0,0.5548000000000002,3.1593,lose,-2,lose_2
36016,11/18/2014,Lithuania,Ukraine,Ukraine,Friendly,-4,0,-5,-2,-5,3,7.7585,4.6374,draw,0,draw_0
36000,11/18/2014,Hungary,Russia,Hungary,Friendly,-7,9,7,5,1,-3,1.1035000000000004,3.1543,lose,-1,lose_1
36002,11/18/2014,Ireland,United States,Ireland,Friendly,1,2,1,3,-2,2,-0.4036000000000004,3.1107,win,3,win_3
36003,11/18/2014,Albania,Italy,Italy,Friendly,0,0,-2,2,-1,1,3.8396,3.6264,lose,-1,lose_1
36008,11/18/2014,Argentina,Portugal,Portugal,Friendly,4,1,-6,4,2,-1,-1.5528,3.3672,lose,-1,lose_1
36013,11/18/2014,Germany,Spain,Spain,Friendly,1,6,1,0,0,2,0.9790000000000001,3.3872,win,1,win_1
35998,11/18/2014,France,Sweden,France,Friendly,3,5,7,-1,3,0,-6.2349,4.2538,win,1,win_1
36020,11/19/2014,Ethiopia,Malawi,Ethiopia,African Cup of Nations qualification,-1,4,-2,8,-1,-2,-0.7393000000000001,3.1156,draw,0,draw_0
36022,11/19/2014,Ghana,Togo,Ghana,African Cup of Nations qualification,11,9,5,0,0,2,-6.777800000000001,4.7168,win,2,win_2
36024,11/19/2014,Guinea,Uganda,Guinea,African Cup of Nations qualification,0,1,8,9,-1,0,-0.9497,3.1207,win,2,win_2
36026,11/19/2014,Algeria,Mali,Mali,African Cup of Nations qualification,2,1,2,0,3,0,0.5432999999999999,3.1615,lose,-2,lose_2
36027,11/19/2014,Mozambique,Niger,Niger,African Cup of Nations qualification,0,1,-3,-1,0,1,0.5862000000000003,3.02,draw,0,draw_0
36033,11/19/2014,Cape Verde,Zambia,Zambia,African Cup of Nations qualification,1,0,-3,-2,3,-2,1.6239999999999999,3.2061,lose,-1,lose_1
36028,11/19/2014,Nigeria,South Africa,Nigeria,African Cup of Nations qualification,6,2,5,-6,-1,-2,-4.6636999999999995,3.8581,draw,0,draw_0
36031,11/19/2014,Congo,Sudan,Sudan,African Cup of Nations qualification,-1,0,0,-1,1,2,-2.1482,3.3179,win,1,win_1
36018,11/19/2014,Angola,Burkina Faso,Burkina Faso,African Cup of Nations qualification,0,0,3,-2,1,1,3.1853000000000002,3.3686,draw,0,draw_0
36021,11/19/2014,Gabon,Lesotho,Gabon,African Cup of Nations qualification,2,1,-3,9,2,0,-10.8392,5.5685,win,2,win_2
36030,11/19/2014,Botswana,Senegal,Senegal,African Cup of Nations qualification,-1,0,-1,-5,1,-3,11.0215,5.8437,lose,-3,lose_3
36032,11/19/2014,Egypt,Tunisia,Tunisia,African Cup of Nations qualification,-3,6,5,4,1,-2,1.4133,3.155,lose,-1,lose_1
36023,11/19/2014,Guam,Hong Kong,Guam,EAFF Championship,-5,0,8,1,1,0,2.3580000000000005,3.418,draw,0,draw_0
36017,11/19/2014,Bahrain,Qatar,Bahrain,Gulf Cup,6,16,-11,-2,-2,2,2.1425,3.1429,draw,0,draw_0
36029,11/19/2014,Saudi Arabia,Yemen,Saudi Arabia,Gulf Cup,14,1,6,1,1,-1,-8.8109,4.8063,win,1,win_1
