,id,date,team_1,team_2,home_team,tournament,h_win_diff,h_draw,f_goalF_1,f_goalF_2,f_goalA_1,f_goalA_2,f_win_1,f_win_2,f_draw_1,f_draw_2,avg_odds_t1_win,avg_odds_draw,avg_odds_t2_win,result
38414,38414.0,2017-09-04,Azerbaijan,San Marino,Azerbaijan,FIFA World Cup qualification,1.0,0.0,9.0,33.0,12.0,20.0,3.0,0.0,3.0,0.0,,,,win
38415,38415.0,2017-09-04,Germany,Norway,Germany,FIFA World Cup qualification,13.0,5.0,20.0,17.0,12.0,12.0,7.0,2.0,3.0,2.0,,,,win
38416,38416.0,2017-09-04,Czech Republic,Northern Ireland,Northern Ireland,FIFA World Cup qualification,2.0,3.0,15.0,14.0,10.0,5.0,4.0,5.0,4.0,1.0,,,,lose
38417,38417.0,2017-09-04,Armenia,Denmark,Armenia,FIFA World Cup qualification,-4.0,1.0,21.0,16.0,20.0,13.0,5.0,5.0,0.0,3.0,,,,lose
38418,38418.0,2017-09-04,Montenegro,Romania,Montenegro,FIFA World Cup qualification,-1.0,1.0,18.0,9.0,10.0,14.0,3.0,2.0,2.0,4.0,,,,win
38419,38419.0,2017-09-04,Kazakhstan,Poland,Poland,FIFA World Cup qualification,-3.0,1.0,20.0,14.0,9.0,15.0,1.0,6.0,3.0,4.0,,,,lose
38420,38420.0,2017-09-04,England,Slovakia,England,FIFA World Cup qualification,4.0,1.0,16.0,14.0,9.0,8.0,4.0,5.0,3.0,2.0,,,,win
38421,38421.0,2017-09-04,Malta,Scotland,Scotland,FIFA World Cup qualification,-5.0,1.0,12.0,17.0,13.0,9.0,1.0,3.0,1.0,3.0,,,,lose
38422,38422.0,2017-09-04,Lithuania,Slovenia,Slovenia,FIFA World Cup qualification,1.0,2.0,19.0,8.0,6.0,5.0,2.0,3.0,3.0,4.0,,,,lose
38423,38423.0,2017-09-04,Malawi,Togo,Malawi,Friendly,1.0,1.0,11.0,17.0,4.0,7.0,4.0,1.0,2.0,3.0,,,,win
38424,38424.0,2017-09-05,Honduras,USA,Honduras,FIFA World Cup qualification,-12.0,4.0,17.0,14.0,6.0,12.0,1.0,7.0,5.0,3.0,,,,draw
38425,38425.0,2017-09-05,Costa Rica,Mexico,Costa Rica,FIFA World Cup qualification,-20.0,15.0,11.0,16.0,6.0,9.0,4.0,6.0,3.0,1.0,,,,draw
38426,38426.0,2017-09-05,Panama,Trinidad and Tobago,Panama,FIFA World Cup qualification,-4.0,6.0,12.0,17.0,5.0,13.0,3.0,3.0,5.0,0.0,,,,win
38427,38427.0,2017-09-05,Bolivia,Chile,Bolivia,FIFA World Cup qualification,-23.0,7.0,17.0,13.0,9.0,9.0,4.0,3.0,1.0,4.0,,,,win
38428,38428.0,2017-09-05,Brazil,Colombia,Colombia,FIFA World Cup qualification,15.0,8.0,14.0,13.0,14.0,11.0,8.0,4.0,0.0,3.0,,,,draw
38429,38429.0,2017-09-05,Ecuador,Peru,Ecuador,FIFA World Cup qualification,-6.0,12.0,17.0,11.0,14.0,13.0,5.0,5.0,2.0,3.0,,,,lose
38430,38430.0,2017-09-05,Argentina,Venezuela,Argentina,FIFA World Cup qualification,19.0,1.0,13.0,19.0,14.0,11.0,6.0,0.0,2.0,5.0,,,,draw
38431,38431.0,2017-09-05,Paraguay,Uruguay,Paraguay,FIFA World Cup qualification,-5.0,18.0,19.0,24.0,3.0,7.0,1.0,3.0,1.0,1.0,,,,lose
38432,38432.0,2017-09-05,New Zealand,Solomon Islands,Solomon Islands,FIFA World Cup qualification,10.0,1.0,12.0,11.0,8.0,10.0,3.0,3.0,1.0,1.0,,,,draw
38433,38433.0,2017-09-05,China,Qatar,Qatar,FIFA World Cup qualification,1.0,6.0,15.0,12.0,7.0,11.0,2.0,4.0,4.0,3.0,,,,win
38434,38434.0,2017-09-05,Iran,Syria,Iran,FIFA World Cup qualification,10.0,10.0,13.0,11.0,6.0,7.0,7.0,3.0,2.0,5.0,,,,draw
38435,38435.0,2017-09-05,Korea Republic,Uzbekistan,Uzbekistan,FIFA World Cup qualification,10.0,3.0,16.0,13.0,7.0,5.0,5.0,5.0,2.0,1.0,,,,draw
38436,38436.0,2017-09-05,Australia,Thailand,Australia,FIFA World Cup qualification,3.0,1.0,15.0,21.0,17.0,7.0,2.0,5.0,6.0,1.0,,,,win
38437,38437.0,2017-09-05,Iraq,United Arab Emirates,Iraq,FIFA World Cup qualification,1.0,9.0,11.0,18.0,4.0,7.0,3.0,5.0,5.0,1.0,,,,win
38438,38438.0,2017-09-05,Japan,Saudi Arabia,Saudi Arabia,FIFA World Cup qualification,6.0,1.0,16.0,19.0,11.0,17.0,6.0,7.0,3.0,1.0,,,,lose
38439,38439.0,2017-09-05,Congo DR,Tunisia,Congo DR,FIFA World Cup qualification,-4.0,3.0,19.0,9.0,11.0,10.0,6.0,4.0,1.0,1.0,,,,draw
38440,38440.0,2017-09-05,Algeria,Zambia,Algeria,FIFA World Cup qualification,3.0,2.0,27.0,8.0,10.0,12.0,5.0,4.0,3.0,4.0,,,,lose
38441,38441.0,2017-09-05,Gabon,Ivory Coast,Ivory Coast,FIFA World Cup qualification,-7.0,2.0,9.0,17.0,7.0,10.0,0.0,3.0,8.0,4.0,,,,win
38442,38442.0,2017-09-05,Mali,Morocco,Mali,FIFA World Cup qualification,-2.0,3.0,10.0,13.0,8.0,5.0,3.0,5.0,3.0,0.0,,,,draw
38443,38443.0,2017-09-05,Cape Verde,South Africa,South Africa,FIFA World Cup qualification,-1.0,1.0,8.0,9.0,9.0,11.0,3.0,5.0,0.0,3.0,,,,win
38444,38444.0,2017-09-05,Burkina Faso,Senegal,Burkina Faso,FIFA World Cup qualification,-1.0,7.0,21.0,11.0,11.0,8.0,3.0,5.0,5.0,5.0,,,,draw
38445,38445.0,2017-09-05,India,Macau,Macau,AFC Asian Cup qualification,0.0,0.0,18.0,12.0,13.0,12.0,9.0,3.0,0.0,4.0,,,,win
38446,38446.0,2017-09-05,Korea DPR,Lebanon,Korea DPR,AFC Asian Cup qualification,-3.0,1.0,20.0,11.0,14.0,4.0,4.0,2.0,3.0,6.0,,,,draw
38447,38447.0,2017-09-05,Hong Kong,Malaysia,Malaysia,AFC Asian Cup qualification,1.0,8.0,20.0,12.0,10.0,9.0,5.0,2.0,2.0,3.0,,,,draw
38448,38448.0,2017-09-05,Cambodia,Vietnam,Cambodia,AFC Asian Cup qualification,-5.0,0.0,21.0,19.0,23.0,15.0,2.0,5.0,0.0,4.0,,,,lose
38449,38449.0,2017-09-05,Afghanistan,Jordan,Jordan,AFC Asian Cup qualification,-1.0,0.0,19.0,15.0,6.0,1.0,3.0,3.0,2.0,5.0,,,,lose
38450,38450.0,2017-09-05,Bhutan,Palestine,Bhutan,AFC Asian Cup qualification,0.0,0.0,36.0,20.0,16.0,11.0,1.0,5.0,1.0,4.0,,,,lose
38451,38451.0,2017-09-05,Maldives,Oman,Oman,AFC Asian Cup qualification,-7.0,0.0,23.0,31.0,13.0,8.0,3.0,3.0,1.0,3.0,,,,lose
38452,38452.0,2017-09-05,Singapore,Turkmenistan,Singapore,AFC Asian Cup qualification,1.0,0.0,10.0,20.0,11.0,8.0,1.0,4.0,2.0,0.0,,,,draw
38453,38453.0,2017-09-05,Bahrain,Taiwan,Bahrain,AFC Asian Cup qualification,0.0,0.0,10.0,23.0,11.0,13.0,3.0,3.0,5.0,1.0,,,,win
38454,38454.0,2017-09-05,Nepal,Tajikistan,Nepal,AFC Asian Cup qualification,0.0,0.0,15.0,16.0,8.0,8.0,4.0,4.0,4.0,4.0,,,,lose
38455,38455.0,2017-09-05,Philippines,Yemen,Philippines,AFC Asian Cup qualification,0.0,0.0,18.0,10.0,13.0,12.0,3.0,4.0,3.0,0.0,,,,draw
38456,38456.0,2017-09-05,Austria,Georgia,Austria,FIFA World Cup qualification,1.0,0.0,12.0,18.0,10.0,10.0,2.0,2.0,5.0,4.0,,,,draw
38457,38457.0,2017-09-05,Moldova,Wales,Moldova,FIFA World Cup qualification,-1.0,0.0,15.0,15.0,14.0,9.0,1.0,4.0,4.0,5.0,,,,lose
38458,38458.0,2017-09-05,Ireland,Serbia,Ireland,FIFA World Cup qualification,-1.0,3.0,15.0,14.0,10.0,12.0,5.0,3.0,3.0,5.0,,,,lose
38459,38459.0,2017-09-05,Israel,Italy,Italy,FIFA World Cup qualification,-3.0,1.0,17.0,23.0,16.0,13.0,3.0,8.0,1.0,2.0,,,,lose
38460,38460.0,2017-09-05,Liechtenstein,Spain,Liechtenstein,FIFA World Cup qualification,-7.0,0.0,27.0,22.0,14.0,14.0,0.0,7.0,1.0,3.0,,,,lose
38461,38461.0,2017-09-05,Albania,Macedonia,Macedonia,FIFA World Cup qualification,-3.0,3.0,7.0,13.0,14.0,18.0,3.0,3.0,1.0,1.0,,,,draw
38462,38462.0,2017-09-05,Iceland,Ukraine,Iceland,FIFA World Cup qualification,-1.0,2.0,10.0,12.0,10.0,8.0,7.0,4.0,0.0,2.0,,,,win
38463,38463.0,2017-09-05,Finland,Kosovo,Kosovo,FIFA World Cup qualification,0.0,1.0,12.0,13.0,9.0,17.0,1.0,3.0,3.0,2.0,,,,win
38464,38464.0,2017-09-05,Croatia,Turkey,Turkey,FIFA World Cup qualification,3.0,5.0,10.0,13.0,14.0,10.0,6.0,5.0,2.0,4.0,,,,lose
38465,38465.0,2017-09-05,Congo,Ghana,Congo,FIFA World Cup qualification,-8.0,2.0,14.0,17.0,9.0,4.0,1.0,4.0,2.0,1.0,,,,lose
38466,38466.0,2017-09-05,Egypt,Uganda,Egypt,FIFA World Cup qualification,13.0,1.0,11.0,10.0,3.0,3.0,7.0,2.0,2.0,4.0,,,,win
38467,38467.0,2017-09-05,Mauritania,Niger,Mauritania,Friendly,-1.0,2.0,16.0,12.0,8.0,14.0,2.0,1.0,2.0,4.0,,,,lose
38468,38468.0,2017-10-02,Laos,Macau,Macau,Friendly,-1.0,0.0,19.0,10.0,20.0,16.0,5.0,3.0,2.0,4.0,,,,lose
38469,38469.0,2017-10-05,Bolivia,Brazil,Bolivia,FIFA World Cup qualification,-15.0,3.0,17.0,9.0,9.0,13.0,4.0,8.0,1.0,0.0,,,,draw
38470,38470.0,2017-10-05,Colombia,Paraguay,Colombia,FIFA World Cup qualification,1.0,7.0,11.0,19.0,11.0,6.0,3.0,2.0,4.0,0.0,,,,lose
38471,38471.0,2017-10-05,Uruguay,Venezuela,Venezuela,FIFA World Cup qualification,12.0,7.0,23.0,18.0,7.0,10.0,2.0,0.0,2.0,5.0,,,,draw
38472,38472.0,2017-10-05,Chile,Ecuador,Chile,FIFA World Cup qualification,17.0,11.0,12.0,19.0,12.0,11.0,3.0,5.0,4.0,2.0,,,,win
38473,38473.0,2017-10-05,Argentina,Peru,Argentina,FIFA World Cup qualification,27.0,12.0,9.0,11.0,13.0,12.0,5.0,6.0,3.0,2.0,,,,draw
38474,38474.0,2017-10-05,Australia,Syria,Syria,FIFA World Cup qualification,0.0,0.0,15.0,13.0,15.0,8.0,2.0,4.0,5.0,5.0,,,,draw
38475,38475.0,2017-10-05,Azerbaijan,Czech Republic,Azerbaijan,FIFA World Cup qualification,1.0,1.0,11.0,13.0,12.0,12.0,3.0,3.0,2.0,4.0,,,,lose
38476,38476.0,2017-10-05,Germany,Northern Ireland,Northern Ireland,FIFA World Cup qualification,8.0,4.0,21.0,14.0,14.0,7.0,8.0,6.0,2.0,1.0,,,,win
38477,38477.0,2017-10-05,Norway,San Marino,San Marino,FIFA World Cup qualification,3.0,0.0,16.0,33.0,10.0,21.0,2.0,0.0,2.0,0.0,,,,win
38478,38478.0,2017-10-05,Armenia,Poland,Armenia,FIFA World Cup qualification,-3.0,1.0,21.0,18.0,13.0,14.0,4.0,5.0,0.0,4.0,,,,lose
38479,38479.0,2017-10-05,Denmark,Montenegro,Montenegro,FIFA World Cup qualification,0.0,0.0,20.0,16.0,9.0,12.0,5.0,4.0,3.0,2.0,,,,win
38480,38480.0,2017-10-05,Kazakhstan,Romania,Romania,FIFA World Cup qualification,0.0,1.0,19.0,9.0,11.0,13.0,1.0,3.0,2.0,3.0,,,,lose
38481,38481.0,2017-10-05,England,Slovenia,England,FIFA World Cup qualification,4.0,1.0,15.0,8.0,11.0,5.0,5.0,3.0,3.0,4.0,,,,win
38482,38482.0,2017-10-05,Lithuania,Malta,Malta,FIFA World Cup qualification,1.0,1.0,17.0,10.0,9.0,16.0,1.0,1.0,3.0,1.0,,,,draw
38483,38483.0,2017-10-05,Scotland,Slovakia,Scotland,FIFA World Cup qualification,-1.0,0.0,16.0,14.0,12.0,6.0,3.0,5.0,3.0,2.0,,,,win
38484,38484.0,2017-10-05,Iraq,Kenya,Iraq,Friendly,1.0,0.0,8.0,11.0,6.0,7.0,3.0,5.0,5.0,4.0,,,,win
38485,38485.0,2017-10-05,Mongolia,Taiwan,Taiwan,Friendly,-1.0,0.0,19.0,24.0,17.0,13.0,3.0,3.0,1.0,1.0,,,,lose
38486,38486.0,2017-10-05,Hong Kong,Laos,Hong Kong,Friendly,2.0,0.0,17.0,19.0,9.0,20.0,4.0,5.0,3.0,2.0,,,,win
38487,38487.0,2017-10-05,Burma,Thailand,Burma,Friendly,-2.0,10.0,8.0,22.0,18.0,7.0,4.0,4.0,1.0,1.0,,,,lose
38488,38488.0,2017-10-05,Iran,Togo,Iran,Friendly,1.0,0.0,13.0,15.0,6.0,7.0,7.0,2.0,2.0,2.0,,,,win
38489,38489.0,2017-10-05,Qatar,Singapore,Qatar,Friendly,8.0,0.0,13.0,9.0,11.0,12.0,3.0,1.0,3.0,3.0,,,,win
38490,38490.0,2017-10-06,Panama,USA,USA,FIFA World Cup qualification,-11.0,6.0,13.0,13.0,5.0,13.0,3.0,7.0,4.0,2.0,,,,lose
38491,38491.0,2017-10-06,Mexico,Trinidad and Tobago,Mexico,FIFA World Cup qualification,10.0,3.0,15.0,17.0,8.0,12.0,6.0,2.0,1.0,0.0,,,,win
38492,38492.0,2017-10-06,Ivory Coast,Mali,Mali,FIFA World Cup qualification,13.0,8.0,15.0,16.0,12.0,7.0,3.0,2.0,4.0,3.0,,,,draw
38493,38493.0,2017-10-06,Georgia,Wales,Georgia,FIFA World Cup qualification,3.0,1.0,18.0,16.0,9.0,6.0,2.0,4.0,5.0,5.0,,,,lose
38494,38494.0,2017-10-06,Austria,Serbia,Austria,FIFA World Cup qualification,-3.0,0.0,13.0,16.0,10.0,11.0,2.0,4.0,4.0,4.0,,,,win
38495,38495.0,2017-10-06,Ireland,Moldova,Ireland,FIFA World Cup qualification,1.0,0.0,12.0,14.0,11.0,14.0,4.0,1.0,4.0,4.0,,,,win
38496,38496.0,2017-10-06,Italy,Macedonia,Italy,FIFA World Cup qualification,1.0,0.0,25.0,13.0,10.0,17.0,7.0,4.0,2.0,1.0,,,,draw
38497,38497.0,2017-10-06,Israel,Liechtenstein,Liechtenstein,FIFA World Cup qualification,3.0,0.0,14.0,27.0,16.0,11.0,3.0,0.0,1.0,1.0,,,,win
38498,38498.0,2017-10-06,Albania,Spain,Spain,FIFA World Cup qualification,-6.0,0.0,7.0,25.0,14.0,12.0,4.0,7.0,1.0,3.0,,,,lose
38499,38499.0,2017-10-06,Croatia,Finland,Croatia,FIFA World Cup qualification,1.0,0.0,11.0,11.0,8.0,9.0,6.0,2.0,2.0,3.0,,,,draw
38500,38500.0,2017-10-06,Kosovo,Ukraine,Kosovo,FIFA World Cup qualification,-1.0,0.0,13.0,14.0,17.0,6.0,2.0,5.0,2.0,2.0,,,,lose
38501,38501.0,2017-10-06,Iceland,Turkey,Turkey,FIFA World Cup qualification,4.0,2.0,8.0,15.0,8.0,8.0,6.0,4.0,0.0,4.0,,,,win
38502,38502.0,2017-10-06,Comoros,Mauritania,Mauritania,Friendly,0.0,0.0,14.0,17.0,6.0,8.0,2.0,2.0,3.0,3.0,,,,win
38503,38503.0,2017-10-06,Japan,New Zealand,Japan,Friendly,1.0,0.0,17.0,16.0,9.0,8.0,7.0,4.0,3.0,1.0,,,,win
38504,38504.0,2017-10-07,Costa Rica,Honduras,Costa Rica,FIFA World Cup qualification,-2.0,19.0,10.0,16.0,8.0,8.0,5.0,1.0,3.0,5.0,,,,draw
38505,38505.0,2017-10-07,Guinea,Tunisia,Guinea,FIFA World Cup qualification,-1.0,5.0,16.0,11.0,15.0,10.0,4.0,4.0,2.0,1.0,,,,lose
38506,38506.0,2017-10-07,Congo DR,Libya,Libya,FIFA World Cup qualification,1.0,4.0,17.0,16.0,12.0,8.0,5.0,2.0,1.0,2.0,,,,win
38507,38507.0,2017-10-07,Nigeria,Zambia,Nigeria,FIFA World Cup qualification,4.0,6.0,16.0,11.0,9.0,12.0,7.0,4.0,1.0,4.0,,,,win
38508,38508.0,2017-10-07,Algeria,Cameroon,Cameroon,FIFA World Cup qualification,-1.0,4.0,24.0,13.0,11.0,13.0,4.0,4.0,3.0,1.0,,,,lose
38509,38509.0,2017-10-07,Gabon,Morocco,Morocco,FIFA World Cup qualification,-4.0,3.0,7.0,17.0,9.0,4.0,0.0,5.0,8.0,0.0,,,,lose
38510,38510.0,2017-10-07,Burkina Faso,South Africa,South Africa,FIFA World Cup qualification,-3.0,3.0,19.0,10.0,11.0,11.0,2.0,5.0,6.0,2.0,,,,lose
38511,38511.0,2017-10-07,Cape Verde,Senegal,Cape Verde,FIFA World Cup qualification,-11.0,2.0,9.0,11.0,8.0,6.0,3.0,4.0,0.0,6.0,,,,lose
38512,38512.0,2017-10-07,Ghana,Uganda,Uganda,FIFA World Cup qualification,3.0,4.0,16.0,10.0,5.0,3.0,4.0,2.0,2.0,4.0,,,,draw
38513,38513.0,2017-10-07,Luxembourg,Sweden,Sweden,FIFA World Cup qualification,-4.0,1.0,18.0,20.0,15.0,11.0,2.0,5.0,1.0,2.0,,,,lose
38514,38514.0,2017-10-07,Belarus,Netherlands,Belarus,FIFA World Cup qualification,-3.0,0.0,18.0,24.0,4.0,10.0,3.0,5.0,1.0,1.0,,,,lose
38515,38515.0,2017-10-07,Bulgaria,France,Bulgaria,FIFA World Cup qualification,-1.0,3.0,26.0,21.0,15.0,11.0,5.0,7.0,0.0,1.0,,,,lose
38516,38516.0,2017-10-07,Faroe Islands,Latvia,Faroe Islands,FIFA World Cup qualification,1.0,0.0,9.0,17.0,19.0,13.0,2.0,2.0,2.0,0.0,,,,draw
38517,38517.0,2017-10-07,Andorra,Portugal,Andorra,FIFA World Cup qualification,-4.0,0.0,17.0,18.0,4.0,15.0,1.0,7.0,2.0,2.0,,,,lose
38518,38518.0,2017-10-07,Hungary,Switzerland,Switzerland,FIFA World Cup qualification,20.0,5.0,16.0,13.0,16.0,8.0,3.0,8.0,2.0,2.0,,,,lose
38519,38519.0,2017-10-07,Estonia,Gibraltar,Gibraltar,FIFA World Cup qualification,2.0,1.0,17.0,28.0,9.0,18.0,4.0,0.0,3.0,1.0,,,,win
38520,38520.0,2017-10-07,Belgium,Bosnia-Herzegovina,Bosnia-Herzegovina,FIFA World Cup qualification,0.0,1.0,28.0,24.0,18.0,9.0,7.0,5.0,3.0,3.0,,,,win
38521,38521.0,2017-10-07,Cyprus,Greece,Cyprus,FIFA World Cup qualification,-14.0,6.0,20.0,7.0,10.0,13.0,4.0,5.0,1.0,4.0,,,,lose
38522,38522.0,2017-10-07,Malawi,Tanzania,Tanzania,Friendly,4.0,23.0,11.0,16.0,4.0,6.0,4.0,4.0,2.0,3.0,,,,draw
38523,38523.0,2017-10-07,Grenada,Guyana,Grenada,Friendly,0.0,2.0,15.0,17.0,19.0,19.0,4.0,5.0,1.0,1.0,,,,win
38524,38524.0,2017-10-07,Jamaica,Saudi Arabia,Saudi Arabia,Friendly,0.0,1.0,9.0,17.0,11.0,18.0,5.0,6.0,3.0,1.0,,,,lose
38525,38525.0,2017-10-07,Korea Republic,Russia,Russia,Friendly,-1.0,1.0,13.0,13.0,5.0,15.0,4.0,4.0,3.0,2.0,,,,lose
38526,38526.0,2017-10-08,Congo,Egypt,Egypt,FIFA World Cup qualification,-3.0,0.0,14.0,11.0,9.0,3.0,1.0,6.0,2.0,2.0,,,,lose
38527,38527.0,2017-10-08,Czech Republic,San Marino,Czech Republic,FIFA World Cup qualification,5.0,0.0,15.0,28.0,12.0,22.0,3.0,0.0,3.0,0.0,,,,win
38528,38528.0,2017-10-08,Azerbaijan,Germany,Germany,FIFA World Cup qualification,-5.0,0.0,15.0,26.0,10.0,14.0,4.0,8.0,2.0,2.0,,,,lose
38529,38529.0,2017-10-08,Northern Ireland,Norway,Norway,FIFA World Cup qualification,-5.0,0.0,15.0,19.0,7.0,8.0,7.0,2.0,1.0,2.0,,,,lose
38530,38530.0,2017-10-08,Denmark,Romania,Denmark,FIFA World Cup qualification,-1.0,3.0,16.0,10.0,13.0,12.0,5.0,3.0,3.0,3.0,,,,draw
38531,38531.0,2017-10-08,Armenia,Kazakhstan,Kazakhstan,FIFA World Cup qualification,3.0,1.0,22.0,22.0,13.0,10.0,3.0,0.0,0.0,2.0,,,,draw
38532,38532.0,2017-10-08,Montenegro,Poland,Poland,FIFA World Cup qualification,-1.0,2.0,17.0,20.0,12.0,13.0,5.0,6.0,1.0,3.0,,,,lose
38533,38533.0,2017-10-08,England,Lithuania,Lithuania,FIFA World Cup qualification,3.0,0.0,17.0,19.0,11.0,8.0,5.0,1.0,3.0,3.0,,,,win
38534,38534.0,2017-10-08,Malta,Slovakia,Slovakia,FIFA World Cup qualification,-6.0,1.0,11.0,16.0,15.0,7.0,1.0,5.0,0.0,1.0,,,,lose
38535,38535.0,2017-10-08,Scotland,Slovenia,Slovenia,FIFA World Cup qualification,2.0,2.0,17.0,12.0,12.0,5.0,4.0,4.0,3.0,3.0,,,,draw
38536,38536.0,2017-10-08,Kenya,Thailand,Thailand,Friendly,-1.0,0.0,10.0,20.0,7.0,8.0,4.0,3.0,5.0,1.0,,,,lose
38537,38537.0,2017-10-08,Canada,El Salvador,El Salvador,Friendly,4.0,3.0,16.0,17.0,16.0,12.0,4.0,3.0,3.0,3.0,,,,lose
38538,38538.0,2017-10-09,Austria,Moldova,Moldova,FIFA World Cup qualification,3.0,0.0,12.0,14.0,10.0,13.0,2.0,1.0,5.0,4.0,,,,win
38539,38539.0,2017-10-09,Georgia,Serbia,Serbia,FIFA World Cup qualification,-1.0,0.0,18.0,14.0,10.0,10.0,2.0,5.0,6.0,3.0,,,,lose
38540,38540.0,2017-10-09,Ireland,Wales,Wales,FIFA World Cup qualification,0.0,4.0,10.0,15.0,10.0,8.0,4.0,4.0,3.0,5.0,,,,win
38541,38541.0,2017-10-09,Albania,Italy,Albania,FIFA World Cup qualification,-2.0,0.0,8.0,25.0,14.0,9.0,3.0,8.0,2.0,1.0,,,,lose
38542,38542.0,2017-10-09,Israel,Spain,Israel,FIFA World Cup qualification,-4.0,1.0,13.0,17.0,16.0,20.0,3.0,7.0,1.0,3.0,,,,lose
38543,38543.0,2017-10-09,Liechtenstein,Macedonia,Macedonia,FIFA World Cup qualification,-5.0,1.0,23.0,13.0,19.0,15.0,0.0,3.0,1.0,2.0,,,,lose
38544,38544.0,2017-10-09,Finland,Turkey,Finland,FIFA World Cup qualification,1.0,3.0,10.0,16.0,9.0,8.0,3.0,5.0,2.0,3.0,,,,draw
38545,38545.0,2017-10-09,Iceland,Kosovo,Iceland,FIFA World Cup qualification,1.0,0.0,8.0,11.0,8.0,18.0,6.0,1.0,0.0,2.0,,,,win
38546,38546.0,2017-10-09,Croatia,Ukraine,Ukraine,FIFA World Cup qualification,3.0,3.0,12.0,16.0,7.0,5.0,5.0,5.0,2.0,2.0,,,,win
38547,38547.0,2017-10-09,Equatorial Guinea,Mauritius,Equatorial Guinea,Friendly,0.0,0.0,17.0,10.0,3.0,7.0,2.0,1.0,1.0,3.0,,,,win
38548,38548.0,2017-10-10,Argentina,Ecuador,Ecuador,FIFA World Cup qualification,13.0,10.0,10.0,17.0,10.0,12.0,4.0,5.0,4.0,2.0,,,,win
38549,38549.0,2017-10-10,Bolivia,Uruguay,Uruguay,FIFA World Cup qualification,-19.0,7.0,15.0,21.0,9.0,8.0,5.0,3.0,1.0,2.0,,,,lose
38550,38550.0,2017-10-10,Paraguay,Venezuela,Paraguay,FIFA World Cup qualification,13.0,5.0,18.0,15.0,7.0,10.0,2.0,0.0,0.0,6.0,,,,lose
38551,38551.0,2017-10-10,Brazil,Chile,Brazil,FIFA World Cup qualification,41.0,13.0,10.0,10.0,13.0,11.0,8.0,2.0,1.0,4.0,,,,win
38552,38552.0,2017-10-10,Colombia,Peru,Peru,FIFA World Cup qualification,2.0,18.0,10.0,11.0,11.0,13.0,3.0,6.0,5.0,2.0,,,,draw
38553,38553.0,2017-10-10,Trinidad and Tobago,USA,Trinidad and Tobago,FIFA World Cup qualification,-16.0,3.0,19.0,12.0,10.0,14.0,2.0,6.0,0.0,3.0,,,,win
38554,38554.0,2017-10-10,Costa Rica,Panama,Panama,FIFA World Cup qualification,14.0,13.0,9.0,15.0,9.0,5.0,5.0,3.0,4.0,4.0,,,,lose
38555,38555.0,2017-10-10,Honduras,Mexico,Honduras,FIFA World Cup qualification,-14.0,8.0,11.0,14.0,9.0,8.0,1.0,5.0,6.0,2.0,,,,win
38556,38556.0,2017-10-10,Burma,Kyrgyzstan,Burma,AFC Asian Cup qualification,-1.0,0.0,9.0,13.0,18.0,3.0,5.0,5.0,0.0,2.0,,,,draw
38557,38557.0,2017-10-10,Hong Kong,Malaysia,Hong Kong,AFC Asian Cup qualification,1.0,9.0,18.0,10.0,8.0,9.0,3.0,2.0,4.0,3.0,,,,win
38558,38558.0,2017-10-10,Korea DPR,Lebanon,Lebanon,AFC Asian Cup qualification,-3.0,2.0,18.0,10.0,15.0,6.0,4.0,3.0,4.0,6.0,,,,lose
38559,38559.0,2017-10-10,Cambodia,Vietnam,Vietnam,AFC Asian Cup qualification,-6.0,0.0,22.0,14.0,20.0,13.0,2.0,4.0,0.0,5.0,,,,lose
38560,38560.0,2017-10-10,Afghanistan,Jordan,Afghanistan,AFC Asian Cup qualification,-2.0,0.0,19.0,14.0,5.0,0.0,3.0,3.0,2.0,5.0,,,,draw
38561,38561.0,2017-10-10,Bhutan,Palestine,Palestine,AFC Asian Cup qualification,-1.0,0.0,24.0,22.0,18.0,12.0,1.0,6.0,1.0,3.0,,,,lose
38562,38562.0,2017-10-10,Maldives,Oman,Maldives,AFC Asian Cup qualification,-8.0,0.0,22.0,31.0,11.0,8.0,4.0,4.0,1.0,3.0,,,,lose
38563,38563.0,2017-10-10,Bahrain,Taiwan,Taiwan,AFC Asian Cup qualification,1.0,0.0,7.0,24.0,10.0,12.0,2.0,3.0,6.0,1.0,,,,lose
38564,38564.0,2017-10-10,Singapore,Turkmenistan,Turkmenistan,AFC Asian Cup qualification,1.0,1.0,8.0,20.0,13.0,8.0,1.0,3.0,4.0,0.0,,,,lose
38565,38565.0,2017-10-10,Nepal,Tajikistan,Tajikistan,AFC Asian Cup qualification,-1.0,0.0,14.0,19.0,8.0,11.0,3.0,4.0,5.0,4.0,,,,lose
38566,38566.0,2017-10-10,Philippines,Yemen,Yemen,AFC Asian Cup qualification,0.0,1.0,20.0,9.0,15.0,12.0,3.0,4.0,3.0,1.0,,,,draw
38567,38567.0,2017-10-10,Australia,Syria,Australia,FIFA World Cup qualification,0.0,1.0,16.0,13.0,15.0,10.0,3.0,3.0,4.0,6.0,,,,win
38568,38568.0,2017-10-10,Belarus,France,France,FIFA World Cup qualification,-1.0,2.0,14.0,17.0,7.0,10.0,3.0,6.0,1.0,2.0,,,,lose
38569,38569.0,2017-10-10,Bulgaria,Luxembourg,Luxembourg,FIFA World Cup qualification,13.0,0.0,29.0,15.0,14.0,14.0,4.0,2.0,0.0,2.0,,,,draw
