team_1,team_2,home_team,tournament,h_win_diff,h_draw,f_goalF_1,f_goalF_2,f_goalA_1,f_goalA_2,f_win_1,f_win_2,f_draw_1,f_draw_2,avg_odds_win_1,avg_odds_draw,avg_odds_win_2
43,140,43,37,13,5,23,10,7,10,3,5,1,3,2.1,3.15,3.05
45,119,45,23,-9,0,4,18,11,9,4,4,3,4,19.7185,8.7988,1.0704
70,171,70,6,2,0,8,10,12,13,4,0,4,3,1.0235,12.725,27.805999999999997
140,142,140,22,-2,1,12,11,8,9,5,2,3,7,3.5252,3.2319999999999998,2.0256
26,70,26,22,2,0,12,15,14,13,7,7,1,1,1.38,3.935,7.686
87,187,187,22,3,7,11,13,7,16,3,1,3,2,2.5,3.225,2.525
87,137,137,39,4,5,15,12,6,12,4,3,2,3,2.3023,2.9559,3.0395
165,187,187,21,5,5,15,11,9,15,5,2,5,4,1.5448,3.6548,5.7187
88,193,88,36,-2,1,15,15,10,10,3,4,2,2,1.6742,3.3333,4.7675
11,48,11,22,-1,0,13,14,12,15,3,5,3,2,3.5282,3.2347,1.9494
18,37,18,26,0,1,18,14,15,9,3,5,2,0,2.7113,3.2539,2.403
62,95,62,21,1,0,24,16,8,12,0,3,0,1,3.7689,3.2561,2.0446
54,140,140,22,3,1,17,19,14,9,3,2,4,3,2.4433,3.1852,2.8444
49,68,49,21,0,1,17,16,10,15,5,3,3,2,1.1364,6.2,9.99
63,190,190,21,11,2,34,14,11,29,5,4,2,1,2.168,3.33,2.8139999999999996
3,8,8,36,-5,1,26,13,13,19,0,2,0,1,22.6159,9.0663,1.0852
39,143,39,21,0,16,18,10,7,6,7,5,1,4,1.3852,4.3037,8.6152
93,179,93,22,0,0,25,16,6,5,6,3,2,3,1.3145,4.4514,8.9045
49,72,72,21,5,3,11,8,17,8,3,4,5,4,3.0778,3.0667,2.1478
18,182,182,21,0,3,18,16,10,14,3,5,2,2,5.8039,3.5978,1.6356
64,95,64,36,1,1,7,16,12,8,3,3,4,3,1.1924,5.6171,12.2582
44,95,95,21,1,0,18,19,14,19,6,3,2,0,1.3273,4.8477,8.3058
32,118,118,21,1,0,20,11,11,12,6,0,0,3,1.1486,5.3957,12.7486
113,148,113,21,0,0,13,15,19,12,2,5,3,2,17.2389,7.3125,1.1171
115,135,115,22,-5,0,24,10,17,14,0,2,1,4,5.3291,3.4745,1.5673
43,173,173,22,0,0,26,13,9,13,2,5,0,4,6.337000000000001,3.638,1.479
107,150,107,21,-10,0,13,13,16,10,1,6,4,2,25.9304,10.9477,1.0673
99,178,178,4,-5,0,24,13,16,7,4,5,2,1,20.498,9.312000000000001,1.0453
136,154,136,21,-5,5,5,9,12,12,5,1,4,5,1.5964,3.4818,5.1873
174,187,187,21,-9,4,14,10,8,9,4,2,3,4,4.0756,3.8488,3.7419
14,144,14,22,0,0,18,19,9,9,1,5,3,3,1.5171,4.0129,5.7507
14,180,14,21,0,1,18,17,8,7,2,4,4,2,2.1333,3.09,3.2067
43,140,43,21,12,5,14,16,16,3,6,2,2,2,1.4583,3.675,6.1967
10,156,10,20,0,0,16,12,9,13,5,6,2,1,4.2781,3.5304,1.8437
39,188,39,21,-5,9,15,23,7,11,3,3,4,5,2.0495,3.2375,3.3935
48,160,160,22,3,2,14,10,16,11,6,8,2,1,2.8493,3.2138,2.4397
65,167,65,21,-3,7,10,17,10,14,4,8,2,2,3.3078,3.2133,2.2289
12,109,12,22,-3,1,20,7,9,9,1,2,2,3,2.7211,3.1107,2.5419
39,164,164,22,0,0,16,13,9,2,6,3,0,5,3.2587,3.237,2.1217
178,192,178,25,3,0,20,15,14,18,5,4,2,2,1.5,3.62,5.8733
32,155,155,6,-1,3,13,18,16,11,2,6,3,1,3.4047,3.1319999999999997,2.068
7,191,7,21,17,0,20,17,13,8,7,2,2,3,1.127,7.6052,18.8759
152,160,160,36,0,0,22,14,28,21,0,4,0,2,47.4612,14.0194,2.6641
28,115,115,21,9,2,14,16,9,9,4,3,4,1,1.3378,4.7481,9.4733
77,179,179,22,1,3,22,17,13,9,5,4,3,2,2.314,3.18,2.7939999999999996
85,139,85,22,0,0,22,9,11,10,8,3,1,3,1.5393,3.8327,5.3793
124,181,124,5,2,20,12,24,6,6,5,5,3,2,2.3496,2.9939,3.1404
43,188,188,22,-4,2,12,8,15,10,4,5,5,3,7.3297,4.1738,1.4386
49,172,49,22,-5,18,18,16,14,18,5,7,2,0,2.263,3.2963,3.1163
88,90,90,21,-6,0,11,11,11,9,4,4,4,5,8.11,3.9257,1.4414
49,115,115,21,6,0,12,13,15,11,2,4,4,1,1.1904,6.4144,14.8552
120,145,145,21,-3,0,20,11,5,6,1,4,2,3,14.9592,6.4271,1.1858
3,44,3,36,-3,0,23,19,12,14,0,8,1,2,51.3063,11.6694,10.3656
4,66,4,21,4,3,11,15,7,6,3,4,4,2,1.3986,3.8829,7.0
34,124,124,5,0,0,12,11,10,11,5,4,1,3,4.6175,3.345,1.785
73,79,79,23,-2,0,28,14,13,10,3,1,3,4,5.0208,3.515,1.6458
12,18,18,36,0,0,15,16,3,11,0,4,5,4,15.4067,6.4158,1.1225
2,187,2,22,2,2,12,8,12,13,4,3,1,3,1.8122,3.3874,4.1787
173,187,187,22,0,0,15,19,7,11,3,3,3,2,1.9157,3.1786,3.5571
119,180,119,21,7,1,18,17,7,10,3,4,1,4,1.175,5.9591,12.4577
47,160,47,17,-3,0,17,16,9,11,1,4,3,1,2.9029,3.2314,2.2443
65,184,65,22,2,0,8,9,11,11,6,5,4,1,1.5257,3.7354,6.5596
90,167,167,13,0,11,18,21,15,16,5,8,4,2,6.8515,4.1481,1.4885
37,156,156,22,0,0,16,14,15,7,5,2,1,3,1.9897,3.3441,3.6262
106,114,106,22,0,0,8,13,13,7,3,6,2,1,2.8,3.2,2.286
8,18,18,36,-3,0,12,16,6,10,3,3,3,1,8.066,4.331,1.3595
108,144,144,18,0,0,31,15,13,8,2,3,0,3,20.0,10.25,1.05
167,184,167,13,3,0,13,20,18,13,10,5,0,1,1.245,5.3505,12.1723
18,184,18,22,1,0,13,8,16,16,4,4,4,2,1.8315,3.423,4.1404
65,149,149,35,4,1,10,20,11,7,4,7,4,0,1.8216,3.2472,4.766
38,178,38,22,6,3,20,15,5,15,2,4,2,2,1.2142,5.6615,10.7962
81,159,81,22,0,7,18,11,36,9,4,6,2,2,3.4,3.3833,1.9233
119,146,146,20,0,1,16,18,6,10,7,8,0,2,3.425,2.61,2.3
10,148,10,21,2,0,10,17,8,14,5,6,3,0,1.2642,4.8532,9.5547
10,14,10,0,4,0,14,13,8,15,4,1,3,3,1.4171,4.0575,7.1996
39,143,39,22,0,15,11,10,13,8,5,6,2,0,1.5719999999999998,3.6164,5.6732
68,115,115,36,3,1,10,16,7,7,4,1,3,2,1.7686,3.4507,4.5804
64,193,64,21,-1,3,17,8,11,9,3,4,0,0,1.8668,3.3272,4.172
82,106,82,22,2,1,27,12,8,7,3,4,1,2,1.7052,3.49,4.897
28,164,164,22,0,0,24,10,10,2,5,3,2,5,3.92,3.2832,1.9016
54,93,93,22,-1,0,11,24,11,12,3,6,3,2,4.05,3.275,1.77
44,136,44,36,2,1,19,10,11,13,7,2,0,3,1.4421,4.1914,8.0121
43,92,92,23,5,6,16,17,8,10,7,6,2,4,1.9395,3.2891,3.5782
60,152,152,36,1,0,10,27,5,26,3,0,2,0,1.1672,6.66,19.0383
113,127,113,2,4,2,18,19,8,10,3,3,3,4,3.5292,3.2985,1.9138
8,17,8,28,-2,1,11,13,6,16,3,4,2,0,4.8021,3.5179,1.6321
7,54,7,22,13,9,15,18,18,12,7,4,3,2,1.6259,3.7274,5.4174
90,142,90,20,2,0,9,10,11,11,4,3,4,3,2.1263,3.023,3.8074
98,176,98,3,-5,1,17,21,19,14,3,3,0,1,4.1419999999999995,1.716,3.242
7,133,133,22,3,1,15,20,11,7,5,4,3,2,2.1236,3.2561,3.2543
88,164,88,22,1,0,10,14,13,8,3,3,5,1,1.9626,3.2461,3.763
43,78,78,21,0,0,10,12,10,11,3,4,4,1,1.3611,4.4589,7.8207
69,156,69,20,2,1,15,13,11,13,7,6,2,2,1.6296,3.6865,5.7431
37,173,37,20,-1,0,16,8,4,11,8,3,1,4,2.1352,3.1448,3.6422
131,140,140,21,-11,0,20,11,7,15,1,6,2,2,17.1036,8.0964,1.0814
148,189,189,21,0,2,12,17,6,4,3,2,3,3,3.8423,3.2286,1.8718
1,49,49,21,-3,0,12,16,8,14,2,3,1,4,10.4356,5.7767,1.1611
38,65,65,22,0,0,14,18,9,7,3,7,3,2,15.88,6.45,1.1179999999999999
11,82,11,22,-24,29,11,15,10,10,3,4,4,1,1.8225,3.1992,3.9825
126,133,126,21,-3,0,6,9,5,16,1,5,5,5,6.8004,3.7137,1.4833
87,137,137,21,5,5,11,15,8,5,5,5,1,2,2.9011,3.0752,2.4233
128,154,128,21,0,4,18,12,11,8,7,3,1,3,1.2878,4.743,10.6626
65,167,167,22,0,6,8,12,11,12,7,8,2,2,3.145,3.0417,2.2422
156,186,186,22,-2,0,11,19,15,9,3,4,5,2,3.7224,3.22,1.9371
7,69,7,20,3,5,21,13,9,11,9,6,0,2,2.2989,3.2357,3.1743
122,193,122,22,0,0,19,8,10,9,3,4,4,0,1.9555,3.2910000000000004,3.7335
33,83,33,22,-1,1,10,17,3,9,0,4,5,1,1.7069,3.4476,4.7397
156,172,156,22,0,0,18,13,11,12,5,3,0,2,2.1209,3.18,3.27
69,88,69,36,1,3,23,8,11,10,7,4,2,3,1.365,3.9825,8.2625
65,90,65,36,-10,9,9,9,12,9,7,5,3,4,2.075,2.9463,3.475
30,66,66,7,0,1,11,12,4,5,5,2,3,5,4.8707,3.3133,1.7011
4,55,55,5,-2,2,16,20,14,7,3,5,3,4,4.5558,3.3174,1.7653
39,184,184,22,5,3,11,14,15,17,4,4,2,2,3.6261,3.2564,1.9736
10,93,93,19,0,8,21,17,18,13,6,4,3,1,3.4692,3.2516,1.9868
22,168,22,21,-4,0,28,28,22,12,0,3,0,1,4.1143,3.7721,1.7171
113,174,113,30,-4,0,16,14,10,17,4,3,2,2,15.0,7.2,1.12
83,182,83,36,3,2,16,14,10,17,3,8,4,0,4.0304,3.3257,1.94
48,106,106,36,3,0,17,14,7,5,3,3,4,2,1.5685,3.7554,6.1381
37,54,54,22,18,11,23,25,12,8,6,7,1,0,1.9648,3.3033,3.7544
65,133,65,22,0,0,16,12,14,6,4,6,2,2,1.5129,3.6129,6.2857
62,88,62,21,-2,0,21,15,5,8,1,3,1,4,8.9388,4.7223,1.3454
28,122,122,36,0,1,12,11,7,4,2,6,3,1,3.4921,3.2089,2.1086
0,183,0,2,-3,0,15,20,9,12,5,6,3,1,3.97,3.2942,1.8142
102,164,102,22,-3,1,18,10,5,8,1,3,4,4,7.1722,4.16,1.4117
152,172,152,36,-3,0,22,20,16,12,0,7,0,2,58.6792,19.3204,1.01
105,167,105,36,-3,0,17,15,16,9,1,5,0,1,35.571999999999996,9.5527,1.03
26,134,26,20,0,0,5,15,17,10,9,2,1,4,1.0892,9.3604,28.8073
135,145,145,21,1,1,15,22,8,11,4,5,2,2,6.6964,3.8084,1.5072
14,29,14,22,1,0,10,17,12,12,7,3,2,1,2.05,3.1625,3.225
65,107,107,36,13,0,8,12,11,8,4,0,1,4,1.0456,12.067,31.9885
4,187,187,22,0,0,12,11,10,7,1,5,4,3,3.2793,3.1967,2.1433
85,159,85,4,5,8,20,22,11,6,1,3,4,2,3.3928,3.3312,1.9516
12,64,64,36,-3,0,14,6,10,5,4,4,2,4,16.5623,6.9673,1.125
120,186,186,21,0,2,11,6,10,8,1,3,3,3,17.6082,7.5646,1.1271
96,151,96,22,1,5,12,8,6,13,1,3,1,2,1.6,3.995,4.245
72,165,72,22,-2,1,10,17,7,11,8,4,1,1,2.1233,3.133,3.5593
96,169,96,9,-3,7,12,11,10,10,5,3,3,3,1.84,3.1667,3.9722
77,96,96,21,0,0,25,13,11,7,5,3,2,4,2.274,3.154,2.8293
28,68,28,21,1,1,18,13,5,9,3,0,5,3,1.4342,4.0785,7.3346
42,66,42,22,0,7,22,11,17,6,2,4,2,2,3.0045,3.157,2.2595
0,176,0,2,-1,0,14,21,12,6,1,3,5,5,6.0,4.3,1.4
29,41,41,21,0,1,14,17,5,13,4,5,4,2,3.0796,2.9762,2.3381
14,144,14,22,0,1,16,32,7,6,4,6,3,1,1.2348,5.331,12.2648
14,97,97,24,-6,11,9,15,3,7,4,5,4,2,2.2657,2.9946,3.0425
14,148,14,1,5,14,14,12,7,10,3,5,4,0,2.215,3.0035,3.1558
158,171,158,6,0,0,20,15,11,8,2,1,5,2,1.2517,5.4583,9.1875
20,155,20,22,-3,1,14,24,9,10,4,6,3,3,9.0,4.3,1.3
167,181,167,20,0,0,16,14,15,8,7,6,3,2,1.305,4.15,9.595
26,195,26,22,0,0,27,11,8,6,8,4,1,5,1.04,12.7639,29.1774
130,142,142,20,-1,0,13,9,6,12,3,2,3,4,9.062999999999999,4.3181,1.3919
134,189,189,21,-1,2,14,13,2,15,5,4,2,1,5.1226,3.4004,1.6463
32,179,32,21,11,4,13,11,11,11,4,4,4,2,1.5063,3.8093,5.8393
97,101,101,39,6,8,14,13,9,9,5,1,4,6,2.2895,2.877,3.178
55,148,148,22,3,1,16,8,13,13,3,3,3,1,2.2671,3.0771,3.0376
55,132,55,6,-1,0,24,16,4,6,6,3,1,4,1.7919999999999998,3.4872,3.846
90,186,90,22,2,0,14,9,15,6,6,5,4,4,1.7767,3.1333,4.4333
62,106,106,36,-4,1,21,8,15,14,0,4,0,0,17.2118,7.0453,1.1206
8,64,8,36,-2,0,16,9,8,14,2,1,1,5,5.7925,3.4583,1.5567
17,64,17,21,-2,2,10,11,14,17,5,4,1,3,2.1735,3.1735,3.4131
128,188,188,20,0,0,20,9,7,14,8,7,2,2,1.6993,3.48,5.5044
49,128,128,20,-4,10,12,15,7,6,3,6,3,4,6.8765,3.9642,1.5104
54,109,109,22,0,0,9,15,10,13,3,2,2,2,1.59,3.4,5.075
85,92,85,22,0,0,16,19,12,10,2,3,4,3,5.0975,3.63,1.545
7,54,7,22,12,7,16,15,12,6,7,2,1,3,1.3809,4.305,7.5991
93,187,93,0,2,6,16,16,14,13,5,5,2,3,1.371,4.3369,8.579
64,109,64,21,1,0,8,15,22,15,6,2,1,2,1.3917,3.9683,7.085
106,152,152,36,2,0,13,30,7,23,3,0,2,0,1.1593,7.0241,16.6667
94,189,189,21,-2,4,23,12,4,8,7,5,1,3,6.6637,3.9063,1.4815
14,134,14,21,1,0,14,11,7,29,4,4,2,1,1.6,3.4317,5.1833
148,161,148,22,-1,0,13,14,12,4,3,4,4,0,3.3559,3.1852,2.1421
43,180,43,21,13,4,15,19,18,12,5,3,2,3,1.247,5.1555,10.4285
43,140,140,21,13,10,14,13,6,7,5,3,2,4,3.0439,3.1386,2.2861
64,146,146,36,-2,3,6,14,5,12,4,5,4,5,8.3195,4.3141,1.3514
3,47,3,36,-4,0,15,14,19,7,0,2,0,2,11.7917,5.1614,1.2779
82,122,82,22,-1,0,17,15,8,8,5,5,1,1,1.756,3.395,4.204
49,72,49,21,4,3,18,13,11,7,5,4,3,2,1.81,3.5027,3.7109
100,173,100,21,-2,0,9,14,11,11,3,6,3,3,3.8732,3.3512,1.9164
77,132,77,6,-1,0,11,16,17,4,2,1,4,1,1.33,4.532,8.29
88,152,88,36,0,0,10,23,13,28,3,0,1,0,1.0175,9.6675,53.2525
93,143,93,22,-2,1,10,19,10,11,5,2,1,3,1.73,3.282,4.42
173,182,173,35,-3,3,17,11,14,11,5,5,0,3,2.2088,3.2179,3.2888
83,115,115,22,6,1,13,22,10,13,3,2,2,0,1.6887,3.487,4.7474
12,83,83,22,0,0,9,18,15,10,1,4,3,1,5.775,3.645,1.531
137,148,148,24,-9,8,9,7,12,13,5,2,0,3,2.7675,3.0121,2.4521
53,121,121,21,1,0,16,20,19,5,3,3,1,1,2.912,3.3089999999999997,2.266
65,188,65,22,0,1,16,18,10,14,4,4,3,4,1.6452,3.4696,5.303
31,159,159,4,-5,2,23,13,23,14,2,2,1,2,12.0,6.2,1.14
149,183,149,22,0,0,14,18,8,8,4,4,3,4,1.1156,8.3422,13.1278
90,154,90,21,3,1,13,12,11,10,6,2,2,3,1.18,5.4445,10.2636
22,113,22,33,-2,0,32,21,12,7,0,4,0,1,20.5,12.0833,1.0333
149,161,161,36,0,3,11,14,8,10,6,4,3,2,1.9053,3.1953,3.7727
57,172,172,20,0,8,23,11,7,6,8,2,0,6,2.435,2.61,3.2
64,182,64,22,2,3,8,13,5,8,3,4,5,4,4.5233,3.3896,1.8813
45,184,45,21,-4,1,20,15,13,8,3,6,2,2,7.1235,4.2194,1.3712
109,122,122,22,0,0,14,18,11,10,4,3,4,4,3.7727,3.2655,1.9477
172,186,186,35,0,1,13,23,18,15,7,5,0,1,2.7911,3.193,2.6404
37,182,182,22,-1,1,9,13,8,12,4,5,3,3,3.9682,3.35,1.8127
93,165,93,19,-19,18,22,16,10,8,6,6,3,2,1.6945,3.3855,4.4518
39,142,39,22,-3,7,11,13,11,8,4,2,4,4,1.9457,3.1857,3.4929
80,167,167,20,0,1,13,24,13,17,3,10,2,0,22.28,8.4274,1.1137
160,187,187,22,1,0,19,13,18,10,4,6,3,1,1.635,3.5325,4.635
34,195,195,6,1,0,14,17,8,10,6,3,2,4,3.6054,3.2061,1.9814
44,83,83,21,2,0,14,13,12,19,6,6,1,1,1.9469,3.3052,4.1234
100,120,100,22,0,0,8,19,7,7,1,1,1,3,1.7153,3.3276,4.4929
2,29,29,21,3,5,12,17,11,6,5,5,3,0,2.9116,2.9984,2.4328
33,180,33,22,4,2,12,17,14,8,5,6,4,0,2.1505,3.2119,3.2662
94,97,94,22,-4,5,12,16,8,13,4,2,3,3,2.0275,3.1229,3.6896
33,43,33,22,-3,7,18,17,3,5,4,6,3,3,2.8592,3.09,2.4815
12,93,93,22,0,0,11,18,18,6,3,6,2,3,14.2472,6.89,1.1444
82,152,152,36,3,0,28,41,14,11,5,0,0,0,1.0188,14.2692,45.1254
68,120,68,22,-1,2,10,12,8,16,4,2,2,0,1.5264,3.6918,6.3854
80,92,80,23,4,4,20,13,7,14,4,7,4,2,2.2748,3.0419,3.0781
14,85,14,21,0,1,9,21,6,11,3,3,5,2,1.0944,7.6637,18.4993
7,148,148,22,0,0,19,20,12,15,5,5,2,3,1.155,5.575,9.99
94,174,94,22,3,10,8,15,11,7,1,2,2,2,1.6937,3.4307,5.0493
24,189,189,22,-1,0,26,14,14,5,5,2,1,3,3.1025,3.2288,2.1438
18,64,64,36,1,1,14,7,9,10,3,3,3,5,3.0831,3.1888,2.1381
82,146,146,21,-6,3,9,11,8,8,5,4,1,5,15.5061,6.8704,1.1448
82,172,172,36,0,10,17,12,10,10,2,7,1,1,8.6146,4.3561,1.3696
28,149,149,36,-10,5,20,12,17,7,7,7,1,1,4.547,3.283,1.714
113,194,113,21,-1,0,20,23,9,8,3,4,2,2,2.9467,3.4083,2.0617
3,24,3,36,0,0,16,13,17,9,0,4,1,2,36.3475,12.7311,1.0525
76,119,119,23,-13,6,14,18,12,13,3,6,2,3,21.5742,8.1465,1.0865
67,164,164,6,0,0,15,9,8,13,2,2,2,6,6.7767,4.0383,1.4208
106,145,145,22,-3,2,9,18,6,17,3,8,2,0,7.85,4.1643,1.3486
1,82,1,21,-3,1,17,12,8,12,2,4,4,4,2.5165,3.1696,2.6787
72,145,145,35,-7,2,9,9,11,11,3,5,6,4,4.0786,3.1514,2.0386
17,95,95,21,-1,0,12,23,13,5,3,1,4,1,2.1248,3.237,3.2396
44,68,44,36,-1,0,14,8,9,7,6,5,3,5,1.2767,5.1048,10.5644
72,89,72,21,5,5,7,13,16,10,4,6,2,3,1.725,3.3825,4.9046
124,195,124,22,2,1,17,11,7,11,5,4,3,4,1.625,3.375,4.875
85,138,85,22,4,0,11,16,9,6,3,2,1,2,1.1969,6.3415,9.8538
25,164,25,21,-4,2,10,9,10,4,2,3,4,5,3.6885,3.1385,1.9781
26,39,26,21,13,6,14,16,10,8,6,1,2,3,1.2583,5.0796,11.7133
37,184,184,22,1,1,14,12,7,17,7,3,0,4,2.7563,3.1308,2.4129
2,111,111,6,-1,1,16,14,16,6,6,2,1,2,1.851,3.2759,4.0359
91,142,142,22,0,1,16,9,10,9,5,3,4,2,2.4583,3.2333,2.8617
93,189,189,21,4,2,18,14,8,5,6,2,3,3,1.8742,3.3175,3.8508
76,92,92,23,-6,1,14,10,15,16,4,6,1,2,7.3659,4.0681,1.4085
83,128,83,21,-8,1,9,15,13,11,4,6,2,2,8.9128,4.4292,1.3412
142,188,142,21,-3,15,18,8,7,18,3,5,3,3,2.2006,3.1794,2.9653
128,149,128,21,6,3,15,15,15,18,4,6,2,1,1.3278,4.9015,9.4752
14,124,124,34,-1,0,18,13,8,12,3,3,4,3,3.8975,3.3375,1.815
176,189,189,21,-2,3,15,11,11,15,5,4,2,1,23.2265,9.0031,1.0581
26,173,173,22,2,3,19,11,16,15,6,6,4,3,1.6181,3.8581,5.1554
104,194,104,34,4,1,11,15,7,18,3,1,5,4,1.535,3.7333,5.3667
26,37,26,20,38,11,8,14,18,4,9,8,1,1,1.5211,3.9163,6.7981
88,95,95,21,0,0,12,22,12,9,4,2,3,4,1.6680000000000001,3.5092,5.5248
68,146,146,22,0,0,13,11,10,12,2,4,3,5,13.4179,6.1113,1.1504
57,128,128,22,1,8,18,17,19,10,8,7,1,2,3.056,3.141,2.2895
11,105,105,36,7,0,10,20,11,9,6,0,3,1,1.1679,6.85,17.7193
4,70,4,22,-1,1,3,19,13,10,2,4,5,2,2.99,3.18,2.186
148,153,153,24,-8,14,15,19,6,5,4,4,5,3,3.2126,2.92,2.2433
134,121,121,21,3,0,23,45,8,7,4,2,3,2,1.1079999999999999,7.95,14.86
17,145,17,22,1,2,9,10,9,9,4,4,2,4,3.7107,3.2911,1.9459
72,120,72,21,3,0,9,13,15,11,5,4,1,2,1.1804,5.9935,13.9348
114,164,164,5,1,0,12,10,7,5,5,4,1,2,3.3575,2.9814,2.2907
3,18,18,36,-2,0,10,16,15,11,0,7,1,1,51.6381,20.8073,1.0108
38,189,38,22,0,1,23,11,4,8,3,4,2,4,2.1016,3.174,3.4196
115,146,115,21,-7,1,23,15,12,11,2,5,0,1,22.4444,8.2722,1.0817
7,143,143,21,25,10,9,26,11,6,6,1,3,3,1.4669999999999999,3.9135,6.8775
17,161,17,36,0,2,18,11,8,16,3,3,3,1,2.29,3.0980000000000003,2.873
144,159,159,22,-7,2,17,20,11,10,3,4,4,4,8.8768,5.3611,1.27
43,80,80,37,-2,16,13,15,7,9,3,3,3,4,2.5926,3.1411,2.4937
43,90,90,20,-1,0,14,13,12,11,3,2,2,6,6.5478,3.9848,1.5578
8,160,8,36,0,0,12,13,17,11,2,3,0,3,5.0733,3.4481,1.7126
112,187,112,1,-2,0,31,15,9,13,5,1,3,5,7.1355,4.0209,1.3918
94,189,189,22,-2,5,7,12,12,12,5,4,3,3,2.9652,3.0267,2.4144
122,173,122,36,0,0,15,3,6,8,4,2,2,4,2.6432,3.1557,2.6625
47,64,47,22,0,1,13,15,13,15,1,4,1,3,2.8668,3.2496,2.3875
137,148,148,22,-9,6,8,17,14,12,3,2,2,3,2.8305,3.1505,2.3564
140,146,146,22,0,0,15,14,11,11,8,4,0,3,13.21,5.7315,1.2104
69,150,69,21,8,2,15,20,17,14,7,6,1,1,1.7335,3.4196,4.6674
17,182,182,22,0,1,12,11,12,18,4,4,2,3,4.6433,3.487,1.7767
54,145,54,22,0,0,11,18,7,10,3,4,2,3,2.6468,3.1907,2.5171
48,186,186,22,1,0,13,21,14,14,6,6,1,1,3.1862,3.2219,2.2335
2,4,4,5,1,5,14,9,5,13,6,2,2,7,3.1571,3.1021,2.2763
85,112,112,4,10,13,22,9,13,12,1,2,4,4,3.3932,3.2686,1.9764
82,83,82,22,3,0,22,13,14,8,6,2,0,4,1.5807,3.68,5.7037
60,64,60,22,-6,10,13,11,6,15,3,4,2,2,3.0117,3.233,2.2304
146,184,184,20,0,1,18,18,16,6,7,6,2,1,1.7315,4.0163,4.5189
32,146,146,22,-1,0,6,15,6,13,4,6,4,3,8.1333,4.5841,1.3793
125,132,132,6,0,1,11,14,8,9,2,2,6,5,2.9483,3.02,2.3621
30,197,197,6,1,0,17,15,9,6,3,4,3,1,5.6862,3.6819,1.5342
56,80,56,22,-16,18,20,18,8,14,3,0,1,3,3.5821,3.2424,1.9972
132,164,132,6,-1,0,17,7,6,7,3,6,4,2,2.9538,3.0883,2.2708
104,155,104,22,1,0,18,17,8,13,4,4,3,4,2.455,3.025,2.6625
44,186,186,21,2,1,11,20,12,5,6,5,3,2,2.7713,3.1317,2.4858
82,119,119,22,-3,1,14,27,8,7,2,6,3,0,6.5,3.9,1.425
106,173,106,36,-1,0,17,14,6,16,2,5,2,1,9.9893,4.9246,1.3261
8,90,90,21,-1,0,10,15,17,16,3,4,1,4,9.9223,5.3188,1.2927
55,146,146,22,-1,0,22,21,7,13,7,6,1,2,8.8755,4.3755,1.2955
4,20,4,21,1,1,14,18,14,11,2,3,4,3,1.3787,3.9933,7.303999999999999
82,95,82,22,0,0,26,17,10,13,3,3,4,1,1.4589,3.9046,7.3736
32,55,55,5,-5,6,11,19,14,5,7,8,1,1,2.7976,3.13,2.5008
173,188,173,22,-1,1,9,9,10,13,6,4,4,2,2.3504,3.1654,2.9208
36,111,36,6,-1,1,19,5,12,7,0,2,3,7,2.9571,3.1933,2.2095
66,137,137,22,0,0,13,14,9,12,5,4,1,2,2.1135,3.2665,3.1171
43,80,80,23,-1,18,13,12,3,7,7,4,2,1,2.3648,2.9641,3.1074
2,155,2,21,5,3,15,17,12,12,3,4,1,4,2.3933,3.1611,2.6244
70,133,133,22,7,17,15,18,13,10,7,7,1,1,2.6519999999999997,3.18,2.418
60,189,60,22,0,1,10,14,5,7,4,3,3,2,1.9669,3.2104,3.6969
154,184,184,22,4,2,16,9,10,11,6,4,1,1,5.5015,3.6188,1.6235
109,149,149,22,-4,0,20,14,7,12,4,4,2,2,5.5038,3.5967,1.6042
65,186,65,21,3,3,19,15,8,18,4,8,2,2,1.4186,4.3771,8.0571
48,182,182,22,1,1,10,17,8,12,3,5,3,0,3.3832,3.2518,2.1421
44,149,149,22,3,1,11,14,12,7,6,4,3,3,2.6856,3.1372,2.5504
70,133,70,5,9,17,18,13,8,8,3,5,3,4,2.7127,2.9496,2.7327
128,172,128,36,0,4,13,16,15,7,8,7,1,1,1.6021,3.6796,5.7046
65,106,106,36,0,0,13,9,12,16,8,4,1,2,1.4118,3.7727,7.5027
165,101,101,21,5,1,24,15,12,5,5,2,1,2,1.3307,4.5648,8.9048
94,101,94,22,2,9,9,16,10,15,1,2,1,3,1.6030000000000002,3.4874,5.4778
90,119,119,13,5,4,16,7,13,10,5,4,4,6,2.4078,3.0452,3.0885
90,115,90,21,4,0,11,13,10,15,2,4,3,1,1.0205,14.4875,44.95
57,186,186,21,3,0,25,15,14,14,8,6,1,2,2.2365,3.4104,3.0413
12,182,182,22,-3,1,9,12,8,12,2,4,5,4,12.6814,5.9614,1.1773
144,159,159,4,-6,3,18,17,5,9,6,5,1,1,4.7339,3.3654,1.6854
55,96,55,22,10,3,22,9,12,5,8,6,1,3,1.2757,4.9671,9.115
95,182,95,36,-2,0,15,16,22,10,2,6,0,1,9.3764,4.7707,1.3146
83,100,100,36,-1,1,16,16,10,5,3,3,4,3,2.1472,3.1962,3.5245
67,155,155,21,-9,7,9,14,7,12,3,4,5,5,7.195,4.0489999999999995,1.3769999999999998
10,94,10,21,-1,0,18,23,23,4,6,5,2,0,1.3585,4.3763,8.5959
