id,date,team_1,team_2,home_team,tournament,h_win_diff,h_draw,f_goalF_1,f_goalF_2,f_goalA_1,f_goalA_2,f_win_1,f_win_2,f_draw_1,f_draw_2,avg_odds_win_1,avg_odds_draw,avg_odds_win_2,result,goal_diff
32588,2011-06-07,Ecuador,Greece,Ecuador,Friendly,0,0,15,6,9,8,2,6,5,3,2.1104,3.2871,3.2736,draw,0.0
32587,2011-06-07,Brazil,Romania,Brazil,Friendly,2,0,14,17,7,7,6,2,1,5,1.1319,6.9604,16.2677,win,1.0
32602,2011-06-08,China,North Korea,China,Friendly,3,5,15,11,12,6,6,5,3,3,1.9175,3.25,3.9507,win,2.0
32603,2011-06-08,Netherlands,Uruguay,Uruguay,Friendly,1,0,16,14,18,24,8,5,1,1,2.895,3.2682,2.3461,draw,0.0
32606,2011-06-09,France,Poland,Poland,Friendly,4,5,9,13,9,12,6,3,2,5,2.0879,3.2521,3.3864,win,1.0
32605,2011-06-09,Cuba,Mexico,Cuba,Gold Cup,-9,0,4,18,11,9,4,4,3,4,19.7185,8.7988,1.0704,lose,-5.0
32608,2011-06-10,Guatemala,Jamaica,Jamaica,Gold Cup,-6,1,14,10,15,16,4,6,1,2,7.3659,4.0681,1.4085,lose,-2.0
32607,2011-06-10,Grenada,Honduras,Grenada,Gold Cup,-1,0,8,22,9,7,1,4,4,3,19.104,8.9032,1.072,lose,-6.0
32609,2011-06-11,Canada,Guadeloupe,Canada,Gold Cup,-1,0,15,10,9,17,2,7,3,2,1.5079,3.8036,5.9039,win,1.0
32612,2011-06-11,Panama,USA,USA,Gold Cup,-6,2,14,6,4,14,6,2,2,4,12.9982,5.7861,1.1843,win,1.0
32611,2011-06-11,Paraguay,Romania,Paraguay,Friendly,-1,0,12,17,16,7,5,2,1,5,1.505,3.8145,6.521,win,2.0
32610,2011-06-11,Mexico,Venezuela,Mexico,Friendly,6,2,20,17,8,14,5,3,4,3,2.03,3.3917,3.57,lose,-3.0
32614,2011-06-12,Costa Rica,Mexico,Mexico,Gold Cup,-16,13,15,19,10,12,3,6,6,3,6.7111,3.7615,1.4696,lose,3.0
32615,2011-06-13,Grenada,Guatemala,Guatemala,Gold Cup,0,0,12,14,6,13,1,3,4,2,16.0858,7.6204,1.1108,lose,-4.0
32616,2011-06-13,Honduras,Jamaica,Honduras,Gold Cup,4,4,20,13,7,14,4,7,4,2,2.2748,3.0419,3.0781,lose,-1.0
32617,2011-06-14,Canada,Panama,Canada,Gold Cup,2,3,16,15,9,5,2,7,3,2,2.6875,3.0971,2.5189,draw,0.0
32618,2011-06-14,Guadeloupe,USA,Guadeloupe,Gold Cup,0,0,11,7,19,14,6,2,2,4,22.1933,9.0052,1.07,lose,-1.0
32620,2011-06-18,Costa Rica,Honduras,Costa Rica,Gold Cup,-3,16,14,19,10,13,2,4,7,4,2.2089,3.1639,3.1446,draw,0.0
32622,2011-06-18,Guatemala,Mexico,Mexico,Gold Cup,-13,6,14,18,12,13,3,6,2,3,21.5742,8.1465,1.0865,lose,-1.0
32624,2011-06-19,Jamaica,USA,Jamaica,Gold Cup,-9,8,14,7,14,14,7,2,2,4,5.975,3.8386,1.5125,lose,-2.0
32626,2011-06-20,Albania,Argentina,Argentina,Friendly,0,0,9,23,5,9,5,5,3,3,25.4304,9.8532,1.0536,lose,-4.0
32629,2011-06-22,Panama,USA,USA,Gold Cup,-5,2,13,7,8,13,6,3,3,4,7.3368,4.245,1.3911,lose,-1.0
32628,2011-06-22,Honduras,Mexico,Honduras,Gold Cup,-11,5,18,21,13,14,4,6,3,3,8.7564,4.7164,1.3064,lose,0.0
32627,2011-06-22,Colombia,Mexico,Colombia,Friendly,-3,9,10,21,6,14,3,6,4,3,1.6,3.5,5.2,draw,0.0
32630,2011-06-23,Chile,Paraguay,Paraguay,Friendly,-2,5,11,10,9,16,5,4,2,2,3.5282,3.2007,2.0307,draw,0.0
32632,2011-06-25,Ecuador,Mexico,Ecuador,Friendly,-10,5,16,19,9,13,1,6,6,3,1.55,3.75,4.75,lose,-1.0
32634,2011-06-25,Mexico,USA,USA,Gold Cup,16,11,19,5,13,13,6,4,3,3,2.2586,3.1764,3.1057,win,2.0
32631,2011-06-25,Colombia,Senegal,Colombia,Friendly,0,0,8,21,7,8,3,7,4,0,1.4036,4.106,7.4384,win,2.0
32639,2011-06-29,Cambodia,Laos,Cambodia,FIFA World Cup qualification,0,2,16,26,11,18,3,1,2,3,2.0183,3.21,3.2625,win,2.0
32643,2011-06-29,East Timor,Nepal,Nepal,FIFA World Cup qualification,0,0,30,10,20,10,0,6,1,3,15.0574,7.8505,1.0937,lose,-1.0
32644,2011-06-29,Philippines,Sri Lanka,Sri Lanka,FIFA World Cup qualification,0,0,9,27,4,10,2,2,5,1,2.1909,3.1630000000000003,2.9665,draw,0.0
32637,2011-06-29,Afghanistan,Palestine,Afghanistan,FIFA World Cup qualification,0,0,14,15,15,7,3,1,1,4,3.2013,3.2387,2.0448,lose,-2.0
32638,2011-06-29,Bangladesh,Pakistan,Bangladesh,FIFA World Cup qualification,3,2,19,20,8,14,5,2,1,3,2.1548,3.1343,3.0371,win,3.0
32636,2011-06-28,Peru,Senegal,Peru,Friendly,0,0,8,19,7,8,6,7,3,1,1.5163,3.7104,6.3093,win,1.0
32640,2011-06-29,Iraq,Syria,Iraq,Friendly,10,4,9,8,11,13,4,3,1,1,1.84,3.2188,4.1888,lose,-1.0
32649,2011-07-02,Kuwait,Lebanon,Lebanon,Friendly,5,5,17,9,9,12,3,2,4,3,1.8413,3.2588,4.1525,win,6.0
32658,2011-07-03,Philippines,Sri Lanka,Philippines,FIFA World Cup qualification,0,1,9,21,7,10,3,1,4,2,1.2947,4.9384,7.88,win,4.0
32656,2011-07-03,Afghanistan,Palestine,Palestine,FIFA World Cup qualification,-1,0,16,12,11,10,3,2,1,4,10.35,6.0442,1.1763,draw,0.0
32655,2011-07-03,Bangladesh,Pakistan,Pakistan,FIFA World Cup qualification,4,2,18,20,9,13,5,2,1,3,2.7367,3.2557,2.2781,draw,0.0
32662,2011-07-05,Jordan,Syria,Jordan,Friendly,4,9,14,9,10,13,2,3,6,0,2.3947,3.1353,2.8233,lose,-2.0
32668,2011-07-08,Anguilla,Dominican Republic,Anguilla,FIFA World Cup qualification,-1,1,34,38,20,14,1,3,0,0,16.3333,9.8333,1.05,lose,-2.0
32680,2011-07-10,Anguilla,Dominican Republic,Dominican Republic,FIFA World Cup qualification,-2,1,33,35,14,14,1,3,1,0,12.0,8.0,1.09,lose,-4.0
32687,2011-07-13,Iraq,Kuwait,Iraq,Friendly,5,8,8,15,9,13,4,4,0,3,2.4606,2.9763,2.7931,lose,-2.0
32688,2011-07-13,Jordan,Saudi Arabia,Jordan,Friendly,-3,0,13,4,11,9,2,2,5,4,2.895,3.0083,2.345,draw,0.0
32696,2011-07-16,Iraq,Jordan,Jordan,Friendly,12,7,9,17,10,11,4,3,0,4,2.66,3.1375,2.4525,draw,0.0
32697,2011-07-16,Kuwait,Saudi Arabia,Kuwait,Friendly,0,10,14,4,13,14,3,2,4,3,2.86,3.0763,2.33,win,1.0
32703,2011-07-17,Lebanon,United Arab Emirates,United Arab Emirates,Friendly,-3,2,13,10,15,5,1,3,3,4,10.5482,5.96,1.1982,lose,-4.0
32702,2011-07-17,India,Qatar,Qatar,Friendly,-1,0,25,14,26,10,2,5,1,1,10.5,6.25,1.165,win,1.0
32707,2011-07-23,China,Laos,China,FIFA World Cup qualification,0,0,15,28,12,15,6,1,3,4,1.011,14.2508,32.8075,win,5.0
32719,2011-07-23,Palestine,Thailand,Thailand,FIFA World Cup qualification,0,0,9,14,11,8,3,4,4,2,9.6895,4.7959,1.2605,lose,-1.0
32717,2011-07-23,Malaysia,Singapore,Singapore,FIFA World Cup qualification,3,18,22,20,4,7,5,2,3,2,3.575,3.29,1.8977,lose,-2.0
32720,2011-07-23,Indonesia,Turkmenistan,Turkmenistan,FIFA World Cup qualification,0,0,23,19,16,14,8,6,0,2,4.6355,3.5023,1.6355,draw,0.0
32712,2011-07-23,Bangladesh,Lebanon,Lebanon,FIFA World Cup qualification,0,0,18,12,9,15,5,1,1,2,7.1555,4.0164,1.3823,lose,-4.0
32722,2011-07-23,Kyrgyzstan,Uzbekistan,Uzbekistan,FIFA World Cup qualification,-4,0,13,14,13,18,1,3,2,3,21.4058,9.2463,1.0495,lose,-4.0
32709,2011-07-23,Iraq,Yemen,Iraq,FIFA World Cup qualification,5,0,9,14,11,21,3,2,0,3,1.137,6.0461,14.5822,win,2.0
32710,2011-07-23,Jordan,Nepal,Jordan,FIFA World Cup qualification,0,0,16,7,11,9,3,5,5,4,1.0591,8.35,21.8104,win,9.0
32721,2011-07-23,India,United Arab Emirates,United Arab Emirates,FIFA World Cup qualification,-5,1,23,10,21,6,2,3,2,4,16.3209,6.7278,1.1165,lose,-3.0
32715,2011-07-23,Qatar,Vietnam,Qatar,FIFA World Cup qualification,2,1,14,25,11,6,5,3,2,2,1.2139,5.0878,11.2522,win,3.0
32711,2011-07-23,Kuwait,Philippines,Kuwait,FIFA World Cup qualification,0,0,12,9,13,7,4,3,3,4,1.1148,6.7309,15.7143,win,3.0
32716,2011-07-23,Hong Kong,Saudi Arabia,Saudi Arabia,FIFA World Cup qualification,-2,0,20,5,14,11,1,1,1,4,19.563,9.186,1.054,lose,-3.0
32735,2011-07-28,Jordan,Nepal,Nepal,FIFA World Cup qualification,1,0,15,7,10,14,3,6,5,3,1.1176,6.711,16.8062,draw,0.0
32737,2011-07-28,Kuwait,Philippines,Philippines,FIFA World Cup qualification,1,0,9,11,13,7,4,3,3,4,1.3095,4.618,7.8775,win,1.0
32726,2011-07-28,Bangladesh,Lebanon,Bangladesh,FIFA World Cup qualification,-1,0,14,18,8,16,4,0,2,2,4.6387,3.7074,1.6061,win,2.0
32728,2011-07-28,Hong Kong,Saudi Arabia,Hong Kong,FIFA World Cup qualification,-3,0,15,6,15,11,1,1,2,3,9.5909,4.877,1.2552,lose,-5.0
32730,2011-07-28,Indonesia,Turkmenistan,Indonesia,FIFA World Cup qualification,0,1,24,17,10,14,9,5,0,3,1.7095,3.459,4.3648,win,1.0
32731,2011-07-28,Kyrgyzstan,Uzbekistan,Kyrgyzstan,FIFA World Cup qualification,-5,0,15,14,16,17,2,3,1,2,9.762,5.061,1.24,lose,-3.0
32733,2011-07-28,Malaysia,Singapore,Malaysia,FIFA World Cup qualification,2,18,19,22,4,9,6,3,3,2,1.8865,3.4326,3.4626,draw,0.0
32729,2011-07-28,India,United Arab Emirates,India,FIFA World Cup qualification,-6,1,22,11,23,8,3,3,2,4,7.3491,4.39,1.3417,draw,0.0
32736,2011-07-28,Palestine,Thailand,Palestine,FIFA World Cup qualification,-1,0,9,14,11,6,3,4,4,3,3.1648,3.2233,2.0648,draw,0.0
32734,2011-07-28,Iran,Maldives,Maldives,FIFA World Cup qualification,5,0,8,21,12,13,7,6,0,3,1.0917,7.322999999999999,17.8817,win,1.0
32740,2011-07-28,Iraq,Yemen,Yemen,FIFA World Cup qualification,6,0,10,18,11,20,2,2,1,3,1.4648,3.9265,5.7739,draw,0.0
32741,2011-07-30,Solomon Islands,Vanuatu,Vanuatu,Friendly,9,6,23,16,15,8,6,3,1,3,6.035,3.77,1.505,lose,-2.0
32764,2011-08-10,Japan,South Korea,Japan,Friendly,-21,20,10,17,14,11,6,7,4,3,2.0496,3.23,3.4918,win,3.0
32751,2011-08-10,China,Jamaica,China,Friendly,2,0,20,14,14,15,6,8,3,1,1.9096,3.2879,3.8508,win,1.0
32765,2011-08-10,Kazakhstan,Syria,Kazakhstan,Friendly,-3,0,15,9,13,16,1,3,1,1,2.246,3.1528,3.1088,draw,0.0
32746,2011-08-10,Azerbaijan,Macedonia,Azerbaijan,Friendly,-3,1,20,7,9,9,1,2,2,3,2.7211,3.1107,2.5419,lose,-1.0
32756,2011-08-10,Gabon,Guinea,Gabon,Friendly,1,1,9,18,10,14,4,3,2,2,2.405,3.125,2.795,draw,0.0
32770,2011-08-10,Armenia,Lithuania,Lithuania,Friendly,0,0,17,12,13,7,3,3,2,2,3.2237,3.2004,2.1656,lose,-3.0
32767,2011-08-10,Finland,Latvia,Latvia,Friendly,4,2,19,12,5,11,3,2,2,2,2.7064,3.1639,2.5568,win,2.0
32747,2011-08-10,Belarus,Bulgaria,Belarus,Friendly,-3,0,5,10,10,7,4,3,4,3,2.3425,3.1904,2.9311,win,1.0
32753,2011-08-10,Cyprus,Moldova,Cyprus,Friendly,0,0,12,10,11,12,1,3,5,2,1.8139,3.3725,4.3157,win,1.0
32757,2011-08-10,Congo DR,Gambia,Gambia,Friendly,0,0,19,19,13,8,4,3,1,2,4.0,3.25,1.85,lose,-3.0
32781,2011-08-10,Morocco,Senegal,Senegal,Friendly,11,5,12,21,8,6,3,6,4,1,3.8175,3.2604,1.9364,win,2.0
32789,2011-08-10,Zambia,Zimbabwe,Zimbabwe,Friendly,7,17,13,19,11,8,5,2,2,2,2.8,3.2,2.35,lose,-2.0
32760,2011-08-10,Hungary,Iceland,Hungary,Friendly,3,0,22,13,14,8,6,2,0,4,1.5807,3.68,5.7037,win,4.0
32744,2011-08-10,Albania,Montenegro,Albania,Friendly,2,0,11,11,4,4,4,6,3,1,2.4504,3.1881,2.7726,win,1.0
32774,2011-08-10,Czech Republic,Norway,Norway,Friendly,3,1,15,10,11,11,5,5,2,1,2.9604,3.1757,2.3496,lose,-3.0
32775,2011-08-10,Bahrain,Oman,Oman,Friendly,3,9,17,7,13,10,2,3,2,5,2.7,3.06,2.42,draw,0.0
32786,2011-08-10,Sweden,Ukraine,Ukraine,Friendly,-1,1,20,15,11,12,7,2,2,6,3.4061,3.2689,2.0961,win,1.0
32769,2011-08-10,Liechtenstein,Switzerland,Liechtenstein,Friendly,-6,0,11,9,14,7,1,2,2,5,15.9524,7.952000000000001,1.1156,lose,-1.0
32783,2011-08-10,Burkina Faso,South Africa,South Africa,Friendly,-1,2,17,8,6,8,5,6,2,2,5.4004,3.5204,1.6259,lose,-3.0
32745,2011-08-10,Austria,Slovakia,Austria,Friendly,1,1,16,13,13,12,2,3,1,2,2.2204,3.2471,3.0871,lose,-1.0
32776,2011-08-10,Georgia,Poland,Poland,Friendly,0,0,7,14,6,12,4,4,5,4,6.1521,3.6925,1.5525,lose,-1.0
32779,2011-08-10,Romania,San Marino,San Marino,Friendly,2,0,16,34,7,12,2,0,5,0,1.0567,9.8163,22.9275,win,1.0
32785,2011-08-10,Estonia,Turkey,Turkey,Friendly,-2,3,18,14,11,8,2,5,4,1,10.5415,4.9958,1.2727,lose,-3.0
32758,2011-08-10,Brazil,Germany,Germany,Friendly,9,5,13,18,7,11,5,7,3,2,2.9415,3.2937,2.323,lose,-1.0
32761,2011-08-10,Croatia,Ireland,Ireland,Friendly,-1,2,12,20,9,13,5,6,4,1,2.5904,3.1433,2.7052,draw,0.0
32763,2011-08-10,Italy,Spain,Italy,Friendly,0,10,14,18,8,18,6,7,3,1,3.1885,3.2056,2.237,win,1.0
32782,2011-08-10,Belgium,Slovenia,Slovenia,Friendly,1,0,15,10,16,10,5,4,2,2,2.9793,3.2056,2.3219,draw,0.0
32755,2011-08-10,Chile,France,France,Friendly,0,0,8,8,9,12,6,7,4,2,4.9389,3.4832,1.7036,draw,0.0
32766,2011-08-10,North Korea,Kuwait,Kuwait,Friendly,-3,4,11,12,4,11,6,5,2,3,3.4025,3.1625,2.1375,draw,0.0
32777,2011-08-10,Luxembourg,Portugal,Portugal,Friendly,-8,1,13,19,9,10,1,4,2,3,28.802,11.7484,1.0412,lose,-5.0
32784,2011-08-10,Mali,Tunisia,Tunisia,Friendly,0,1,16,15,12,18,4,4,1,3,4.2452,3.4039,1.797,lose,-2.0
32768,2011-08-10,Angola,Liberia,Liberia,Friendly,0,0,9,20,7,8,2,1,2,4,2.6267,3.2467,2.4767,draw,0.0
32759,2011-08-10,Honduras,Venezuela,Honduras,Friendly,-3,2,16,10,13,15,3,4,4,4,2.3074,3.1311,2.9979,win,2.0
32787,2011-08-10,Mexico,USA,USA,Friendly,17,11,11,6,14,13,6,5,1,2,2.7585,3.1559,2.49,draw,0.0
32752,2011-08-10,Costa Rica,Ecuador,Costa Rica,Friendly,-2,5,18,10,10,8,2,0,5,7,2.4313,3.0535,2.9039,lose,-2.0
32792,2011-08-17,Lebanon,Syria,Lebanon,Friendly,-7,2,18,12,13,15,1,3,2,1,7.4833,3.7367,1.4567,lose,-1.0
32795,2011-08-19,Iraq,Qatar,Qatar,Friendly,1,8,10,15,8,11,3,5,1,1,2.792,3.074,2.46,win,1.0
32797,2011-08-20,Lesotho,Swaziland,Lesotho,Friendly,-1,10,14,15,10,12,1,1,6,2,1.8543,3.44,3.8286,draw,0.0
32801,2011-08-22,Indonesia,Palestine,Indonesia,Friendly,0,0,22,9,11,10,8,3,1,3,1.5393,3.8327,5.3793,win,3.0
32802,2011-08-22,Jordan,Tunisia,Jordan,Friendly,-1,0,23,18,9,16,4,5,4,2,2.8288,3.1353,2.3571,draw,0.0
32806,2011-08-24,Singapore,Thailand,Thailand,Friendly,-16,11,21,14,11,6,4,5,2,3,4.8483,3.235,1.7367,draw,0.0
32805,2011-08-24,Guyana,India,Guyana,Friendly,1,0,12,21,14,16,3,3,2,3,1.49,3.725,5.775,win,1.0
32807,2011-08-25,Qatar,United Arab Emirates,United Arab Emirates,Friendly,3,7,15,14,11,8,4,4,1,3,2.9792,3.1369,2.2931,lose,-2.0
32808,2011-08-26,Bahrain,Sudan,Bahrain,Friendly,-1,0,17,11,11,9,2,5,3,2,1.53,3.84,6.14,win,1.0
32813,2011-08-27,Kuwait,Oman,Oman,Friendly,8,9,11,7,12,11,6,4,3,5,3.3754,3.0585,2.1608,lose,-1.0
32811,2011-08-27,Indonesia,Jordan,Jordan,Friendly,-1,0,20,23,14,10,8,3,1,5,6.8973,3.9082,1.4391,lose,-1.0
32847,2011-09-02,Ghana,Swaziland,Ghana,African Cup of Nations qualification,2,0,8,10,12,13,4,0,4,3,1.0235,12.725,27.806,win,2.0
32855,2011-09-02,Greece,Israel,Israel,UEFA Euro qualification,7,5,10,16,7,11,6,5,4,1,3.2829,3.1086,2.2389,win,1.0
32858,2011-09-02,Liechtenstein,Lithuania,Lithuania,UEFA Euro qualification,-1,0,13,13,12,7,2,3,2,1,11.2504,5.3386,1.2579,draw,0.0
32844,2011-09-02,Finland,Moldova,Finland,UEFA Euro qualification,0,1,22,10,5,15,3,3,2,1,1.5696,3.7425,5.9886,win,3.0
32829,2011-09-02,Andorra,Armenia,Andorra,UEFA Euro qualification,-6,1,14,18,14,14,0,3,0,2,10.9486,5.1929,1.2657,lose,-3.0
32833,2011-09-02,Azerbaijan,Belgium,Azerbaijan,UEFA Euro qualification,-3,0,20,14,9,16,1,4,2,3,7.3036,4.0886,1.4511,draw,0.0
32845,2011-09-02,Georgia,Latvia,Georgia,UEFA Euro qualification,0,2,9,15,7,12,4,2,4,1,1.6771,3.5393,5.1154,lose,-1.0
32860,2011-09-02,Croatia,Malta,Malta,UEFA Euro qualification,4,1,14,15,10,8,6,0,3,2,1.1225,7.4418,19.5957,win,2.0
32875,2011-09-02,Kazakhstan,Turkey,Turkey,UEFA Euro qualification,-3,0,13,15,14,7,2,4,1,2,31.8265,10.7223,1.0519,lose,-1.0
32835,2011-09-02,Belarus,Bosnia-Herzegovina,Belarus,UEFA Euro qualification,0,0,7,15,8,13,4,4,4,3,2.4339,3.2104,2.855,lose,-2.0
32859,2011-09-02,Luxembourg,Romania,Luxembourg,UEFA Euro qualification,-5,0,10,17,8,6,1,2,2,4,12.8518,5.9929,1.2114,lose,-2.0
32851,2011-09-02,Hungary,Sweden,Hungary,UEFA Euro qualification,-1,10,20,22,16,11,7,7,0,2,4.3652,3.477,1.8059,win,1.0
32863,2011-09-02,Iceland,Norway,Norway,UEFA Euro qualification,-9,4,13,11,10,10,2,6,3,1,9.785,4.8768,1.3121,lose,-1.0
32836,2011-09-02,Bulgaria,England,Bulgaria,UEFA Euro qualification,-4,4,10,14,7,13,3,6,3,2,5.5039,3.6371,1.6411,lose,-3.0
32861,2011-09-02,Netherlands,San Marino,Netherlands,UEFA Euro qualification,5,0,16,29,17,15,8,0,2,0,1.01,22.2291,76.5186,win,11.0
32839,2011-09-02,Cyprus,Portugal,Cyprus,UEFA Euro qualification,-8,1,9,20,10,10,1,5,5,2,10.0922,5.1759,1.2874,lose,-4.0
32843,2011-09-02,Faroe Islands,Italy,Faroe Islands,UEFA Euro qualification,-3,0,21,14,8,9,1,6,2,3,33.9465,11.8108,1.0432,lose,-1.0
32846,2011-09-02,Austria,Germany,Germany,UEFA Euro qualification,-15,6,19,19,13,13,3,7,1,2,15.1993,7.0122,1.1556,lose,-4.0
32854,2011-09-02,Ireland,Slovakia,Ireland,UEFA Euro qualification,1,2,17,12,14,11,6,4,1,2,1.7741,3.3959,4.7274,draw,0.0
32869,2011-09-02,Estonia,Slovenia,Slovenia,UEFA Euro qualification,-5,1,17,10,8,11,2,5,3,2,9.9556,4.6804,1.3174,win,1.0
32828,2011-09-02,Albania,France,Albania,UEFA Euro qualification,-2,0,14,8,4,12,3,8,3,2,8.5414,4.1946,1.3954,lose,-1.0
32832,2011-09-02,Australia,Thailand,Australia,FIFA World Cup qualification,1,0,7,12,14,8,6,5,3,4,1.0665,8.5778,21.2809,win,1.0
32856,2011-09-02,Japan,North Korea,Japan,FIFA World Cup qualification,1,4,8,13,13,3,5,5,5,2,1.238,4.9404,11.0844,win,1.0
32873,2011-09-02,Tajikistan,Uzbekistan,Tajikistan,FIFA World Cup qualification,-1,3,9,16,12,15,6,4,2,1,7.2575,4.2275,1.3754,lose,-1.0
32838,2011-09-02,China,Singapore,China,FIFA World Cup qualification,5,3,19,20,17,11,6,4,3,3,1.1504,6.356,13.2044,win,1.0
32853,2011-09-02,Iraq,Jordan,Iraq,FIFA World Cup qualification,12,8,9,24,6,12,3,2,2,6,1.6465,3.4492,5.0108,lose,-2.0
32864,2011-09-02,Oman,Saudi Arabia,Oman,FIFA World Cup qualification,-10,2,8,8,8,10,4,2,6,2,2.8781,3.0627,2.365,draw,0.0
32877,2011-09-02,Kuwait,United Arab Emirates,United Arab Emirates,FIFA World Cup qualification,-1,6,8,16,12,10,6,4,4,3,4.0746,3.2842,1.8246,win,1.0
32834,2011-09-02,Bahrain,Qatar,Bahrain,FIFA World Cup qualification,4,12,17,13,11,12,2,3,3,1,2.0252,3.197,3.4259,draw,0.0
32848,2011-09-02,Belize,Grenada,Grenada,FIFA World Cup qualification,0,0,22,12,19,12,1,1,3,3,8.0458,4.5821,1.3063,win,3.0
32872,2011-09-02,Cayman Islands,Suriname,Suriname,FIFA World Cup qualification,-1,0,21,21,13,15,2,5,3,3,16.5918,7.4382,1.0976,lose,-1.0
32876,2011-09-02,Ukraine,Uruguay,Ukraine,Friendly,0,0,15,13,15,10,2,3,5,4,2.6932,3.1893,2.5018,lose,-1.0
32867,2011-09-02,Mexico,Poland,Poland,Friendly,-1,2,12,13,11,11,6,4,1,4,2.4204,3.2079,2.7771,draw,0.0
32870,2011-09-02,Chile,Spain,Spain,Friendly,-7,1,9,17,9,20,5,8,4,0,6.6374,3.9763,1.4752,lose,-1.0
32841,2011-09-02,Ecuador,Jamaica,Ecuador,Friendly,1,1,13,11,9,16,0,7,6,1,1.4119,4.0852,7.5896,win,3.0
32887,2011-09-03,Malawi,Tunisia,Malawi,African Cup of Nations qualification,0,2,18,21,12,17,5,6,5,1,2.4386,3.1404,2.6889,draw,0.0
32890,2011-09-03,Ivory Coast,Rwanda,Rwanda,African Cup of Nations qualification,3,1,13,12,15,9,7,2,1,2,2.0173,3.2509,3.3277,win,5.0
32881,2011-09-03,Cameroon,Mauritius,Cameroon,African Cup of Nations qualification,4,0,10,27,15,10,3,0,2,1,1.0206,12.8684,29.7958,win,5.0
32888,2011-09-03,Gambia,Namibia,Namibia,African Cup of Nations qualification,0,0,21,14,10,6,3,1,2,5,2.8979,3.2671,2.2138,lose,-1.0
32893,2011-09-03,Egypt,Sierra Leone,Sierra Leone,African Cup of Nations qualification,0,1,25,15,5,6,6,2,1,3,2.21,3.176,2.998,lose,-1.0
32892,2011-09-03,Congo DR,Senegal,Senegal,African Cup of Nations qualification,-2,4,15,21,8,6,5,6,1,1,10.8483,5.0892,1.2417,lose,-2.0
32840,2011-09-02,Dominica,Nicaragua,Dominica,FIFA World Cup qualification,0,0,15,20,20,6,4,1,2,2,1.9012,3.3165,3.5776,lose,-2.0
32849,2011-09-02,Barbados,Guyana,Guyana,FIFA World Cup qualification,-1,7,18,11,17,11,4,2,1,2,5.4278,3.55,1.5622,lose,-2.0
32866,2011-09-02,Bolivia,Peru,Peru,Friendly,-5,8,9,5,9,5,0,4,4,4,6.1554,3.8161,1.5829,draw,0.0
32865,2011-09-02,Panama,Paraguay,Panama,Friendly,-2,1,12,11,8,9,5,2,3,7,3.5252,3.232,2.0256,lose,-2.0
32878,2011-09-02,Costa Rica,USA,USA,Friendly,0,6,19,8,9,16,2,4,5,2,6.4111,3.8132,1.4943,win,1.0
32902,2011-09-04,Madagascar,Nigeria,Madagascar,African Cup of Nations qualification,-2,1,16,23,5,6,2,5,3,1,12.6014,5.8445,1.1736,lose,-2.0
32899,2011-09-04,Comoros,Zambia,Comoros,African Cup of Nations qualification,0,0,11,15,14,10,1,6,1,1,10.7171,5.1583,1.2238,lose,-1.0
32906,2011-09-04,Liberia,Zimbabwe,Zimbabwe,African Cup of Nations qualification,0,1,18,18,7,9,2,3,4,2,8.1004,4.2609,1.3404,lose,-3.0
32897,2011-09-04,Benin,Burundi,Burundi,African Cup of Nations qualification,0,1,14,14,9,7,2,1,3,3,2.9275,3.14,2.2467,draw,0.0
32900,2011-09-04,Congo,Sudan,Congo,African Cup of Nations qualification,-1,0,17,11,5,12,2,6,4,1,2.6,3.125,2.5,lose,-1.0
32904,2011-09-04,Niger,South Africa,Niger,African Cup of Nations qualification,-1,0,17,7,6,7,3,6,4,2,2.9538,3.0883,2.2708,win,1.0
32896,2011-09-04,Angola,Uganda,Angola,African Cup of Nations qualification,0,1,9,15,5,11,3,5,2,3,1.6142,3.4488,5.1621,win,2.0
32901,2011-09-04,Ethiopia,Guinea,Guinea,African Cup of Nations qualification,-2,2,15,19,18,12,4,4,0,1,11.086,5.238,1.23,lose,-1.0
32905,2011-09-04,Botswana,Togo,Togo,African Cup of Nations qualification,1,0,8,18,8,7,4,0,4,3,3.0525,3.1888,2.1638,lose,-1.0
32884,2011-09-03,Colombia,Honduras,Honduras,Friendly,-1,2,9,14,3,15,4,2,4,4,1.7758,3.3527,4.4365,win,2.0
32903,2011-09-04,Chile,Mexico,Mexico,Friendly,-1,2,10,9,9,11,4,5,5,2,2.5485,3.2044,2.6059,lose,-1.0
32909,2011-09-05,Brazil,Ghana,Brazil,Friendly,3,0,13,10,4,12,4,4,4,4,1.3374,4.6885,8.6259,win,1.0
32916,2011-09-06,Azerbaijan,Kazakhstan,Azerbaijan,UEFA Euro qualification,-1,3,20,13,10,13,1,2,1,2,1.9986,3.2611,3.7446,win,1.0
32930,2011-09-06,Finland,Netherlands,Finland,UEFA Euro qualification,-8,2,22,16,7,17,4,8,1,2,7.5536,4.2707,1.4207,lose,-2.0
32922,2011-09-06,Croatia,Israel,Croatia,UEFA Euro qualification,6,1,13,16,9,15,6,5,3,1,1.3782,4.4118,8.3904,win,2.0
32925,2011-09-06,Denmark,Norway,Denmark,UEFA Euro qualification,27,12,12,12,13,9,4,6,3,1,1.9186,3.3329,4.0714,win,2.0
32943,2011-09-06,Albania,Luxembourg,Luxembourg,UEFA Euro qualification,3,1,16,15,6,5,3,1,3,2,1.6275,3.5332,5.7004,lose,-1.0
